date,event_id,fight_id,fighter_id,opponent_id,fighter,opponent,target,current_logistic_probability,division,division_group,group_model_probability,group_model_status,global_only_probability,shared_pooling_weight_probability,group_specific_pooling_weights_probability,fully_separate_groups_probability
2022-10-15,49c29e57d4e2be6f,59695aae245cca73,67f272324a030d00,a495f599e787614f,Misha Cirkunov,Alonzo Menifield,0,0.378215237246008,Light Heavyweight,mens_light_heavy_plus,0.399119721695741,separate_group_model,0.378215237246008,0.388616264677084,0.393855730502155,0.399119721695741
2022-10-15,49c29e57d4e2be6f,96d4fe315722d1c1,2f13e4020cea5b38,eb8d8c2a95cfccb8,Raphael Assuncao,Victor Henry,1,0.351981919379312,Bantamweight,mens_below_welterweight,0.248033638326331,separate_group_model,0.351981919379312,0.297395132100171,0.324090609017228,0.248033638326331
2022-10-15,49c29e57d4e2be6f,759c55755d70f7ba,866fd7b1a6c90e7f,c878270af633eb11,Dusko Todorovic,Jordan Wright,1,0.640205899439409,Middleweight,mens_welter_to_middle,0.566788336799962,separate_group_model,0.640205899439409,0.604083404786987,0.640205899439409,0.566788336799962
2022-10-15,49c29e57d4e2be6f,1af23e7aa71a1d17,d247691a6c0e9034,f2477cf43c4975cc,Cub Swanson,Jonathan Martinez,0,0.389614750190329,Bantamweight,mens_below_welterweight,0.305335337686911,separate_group_model,0.389614750190329,0.346270083396637,0.367675127077061,0.305335337686911
2022-10-15,49c29e57d4e2be6f,904cf687d22bb486,36541f1e6c5d4955,e8b731feff72294b,Viviane Araujo,Alexa Grasso,0,0.451920051493511,Women's Flyweight,womens_all,0.479979496302536,separate_group_model,0.451920051493511,0.465922818719408,0.465922818719408,0.479979496302536
2022-10-22,885e7f70dcac0007,4011cdf1f182804c,2eeaefbfc7f9fcff,351c4ec637380ad5,Lina Lansberg,Karol Rosa,0,0.165687140953965,Women's Bantamweight,womens_all,0.433702419625014,separate_group_model,0.165687140953965,0.280570378564323,0.280570378564323,0.433702419625014
2022-10-22,885e7f70dcac0007,1e8c33b1917fe1b7,75353550928a7921,dee294e9717012c2,Muhammad Mokaev,Malcolm Gordon,1,0.821214282474418,Flyweight,mens_below_welterweight,0.858593499705643,separate_group_model,0.821214282474418,0.84079115641466,0.831228821315816,0.858593499705643
2022-10-22,885e7f70dcac0007,1b204fc28bb023e6,009c4420727149ea,369ea36e450ae62a,AJ Dobson,Armen Petrosyan,0,0.456895309956468,Middleweight,mens_welter_to_middle,0.404097901153006,separate_group_model,0.456895309956468,0.430298468412883,0.456895309956468,0.404097901153006
2022-10-22,885e7f70dcac0007,cea6760d7bfbe19b,029e1293e609fd74,684d3aee255a3d09,Abubakar Nurmagomedov,Gadzhi Omargadzhiev,1,0.583330132002282,Welterweight,mens_welter_to_middle,0.607712398648188,separate_group_model,0.583330132002282,0.595580241075204,0.583330132002282,0.607712398648188
2022-10-22,885e7f70dcac0007,f4d8266a42a41dff,0845c81e37d3bcb3,1091d4d957141094,Volkan Oezdemir,Nikita Krylov,0,0.574120088739781,Light Heavyweight,mens_light_heavy_plus,0.520623561324273,separate_group_model,0.574120088739781,0.547509025212242,0.5340910502463,0.520623561324273
