date,event_id,fight_id,fighter_id,opponent_id,fighter,opponent,target,current_logistic_probability,previous_bayesian_probit_probability,bayesian_logistic_probability,bayesian_logistic_lower_probability,bayesian_logistic_upper_probability,selected_logistic_bayesian_blend_probability
2023-02-18,f21a3d68fb9df387,d45d9c7d60f332da,d9a56ecb6e94f02e,ff62013d2fce6d13,Evan Elder,Nazim Sadykhov,0,0.479469695524029,0.505993030969279,0.501757223345384,0.425081618343039,0.574885081067241,0.491640111078006
2023-02-18,f21a3d68fb9df387,682ff095649c9a5c,262a7d06203657e6,d1941565abf50b16,Alexander Hernandez,Jim Miller,1,0.555973234837788,0.572244865515274,0.57633932609671,0.461929984527666,0.685820826866121,0.567126324842494
2023-02-18,f21a3d68fb9df387,dc6f69f923744948,5da33b8fbfa5ee95,6370c1c1e12723d5,William Knight,Marcin Prachnio,0,0.431903952000291,0.405464281709261,0.431789559985274,0.332608529203885,0.537761725404023,0.431841462865764
2023-02-18,f21a3d68fb9df387,3e90b7fd1e9f86bd,b5da8f7d05e85a55,f41b9f5efc7162d6,Josh Parisian,Jamal Pogues,0,0.307138430592213,0.289937173859227,0.277674937224485,0.218642048271041,0.342817180785795,0.290827155978634
2023-02-18,f21a3d68fb9df387,3f837b469ba33c7c,56f7d7ee06be4aab,c878270af633eb11,Zac Pauga,Jordan Wright,1,0.672248344654664,0.750567398045431,0.70856328520518,0.626925761818187,0.785894367831864,0.692378155725623
2023-02-18,f21a3d68fb9df387,dcc3da324eb5f26c,669970f7feba8ecd,6a1901c62ab3870f,Erin Blanchfield,Jessica Andrade,1,0.58718738881771,0.50898248616744,0.571882967752665,0.463956235440661,0.676567186579676,0.578846035833402
2023-02-25,806975e1b4f47b27,02615499125b4b5d,029afd138865d20a,ca28cdf526d6b6e9,Rafael Alves,Nurullo Aliev,0,0.398377673622498,0.430419203034944,0.390884219074343,0.330576765203272,0.452786191379467,0.394278124451841
2023-02-25,806975e1b4f47b27,12d9b4a3931be5ec,914a897455693650,af65aa688d13eedf,Carl Deaton,Joe Solecki,0,0.302921058072397,0.324682181625406,0.297419287438026,0.240703847684303,0.359161923068007,0.299908500024935
2023-02-25,806975e1b4f47b27,63670e1b8f164d4a,6d68c1afe954f121,814e5233e2acf2ee,Ode Osbourne,Charles Johnson,1,0.298366676828939,0.302385914586525,0.2947803538708,0.217531051420838,0.379928652664839,0.296404488756386
2023-02-25,806975e1b4f47b27,a7f66f13f953352f,3e708ce33b6b18e6,ac026518a9b4dc0f,Victor Martinez,Jordan Leavitt,0,0.309385086999843,0.33625447405326,0.294105953862665,0.23927409803301,0.35373309321322,0.300984142328214
2023-02-25,806975e1b4f47b27,faac24c1b3d6368a,a6eb54ae17a551be,a9e260472d321361,Gabriella Fernandes,Jasmine Jasudavicius,0,0.50105443203049,0.497252972186177,0.50603595971602,0.453621909178232,0.56014829180251,0.503775750123517
2023-02-25,806975e1b4f47b27,83fa3a382acc7bdc,0bc697c5936a2d0a,a2ccf35a88346a91,Trevor Peek,Erick Gonzalez,1,0.615846703337855,0.576068018748053,0.598639968388821,0.538660274723931,0.655548969849199,0.606480219230932
2023-02-25,806975e1b4f47b27,00a94d5fc7ce55cf,dd6103dd7127db1d,f998f5c102250d6e,Mike Malott,Yohan Lainesse,1,0.581476436512767,0.609833274501858,0.582954470502785,0.522969100097808,0.640845961110772,0.582284016258917
2023-02-25,806975e1b4f47b27,5737084215c45792,80d8aed0ca9b00f3,b08012bbe542592a,Montana De La Rosa,Tatiana Suarez,0,0.311430532332304,0.200013416286592,0.263212090204674,0.156339080042821,0.385624594999589,0.284488754344739
2023-02-25,806975e1b4f47b27,d6357dab7ccdf2db,1a9480fc288e55d7,441eacbe20e0e80b,Don'Tale Mayes,Augusto Sakai,0,0.588267790354498,0.586789097580916,0.57154539277566,0.497238430496232,0.645393114759756,0.579155618883895
2023-02-25,806975e1b4f47b27,2ba11e0bf32829d6,2f181c0467965b98,886264a0c9f4ea5e,Brendan Allen,Andre Muniz,1,0.385323155699415,0.362482687521395,0.370317070642267,0.275860770236653,0.47107410390237,0.377096807692582
2023-03-04,1ccff7f0cfdf85eb,ee2354d638c078fd,323d4ca260dfa0ba,8c169fbe1ac33637,Esteban Ribovics,Loik Radzhabov,0,0.576737964741001,0.579552967304779,0.595317704801687,0.576641416686549,0.614626558591033,0.586917854181671
2023-03-04,1ccff7f0cfdf85eb,cd20dac4daa4f93a,a09ed60aa67a3f67,da22387a0407a2dc,Farid Basharat,Da'Mon Blackshear,1,0.524251500732777,0.517663938142454,0.532884647238603,0.458947915763515,0.605649341951965,0.528969605276391
2023-03-04,1ccff7f0cfdf85eb,c3b9b97467f828d1,c742287ed86a09bc,d25240135aee03e5,Jessica Penne,Tabatha Ricci,0,0.276133651687261,0.26848304252341,0.250716956359576,0.183510024497466,0.322591826779787,0.262053855763744
2023-03-04,1ccff7f0cfdf85eb,0eb16f1307f66a11,3c8a5200436e19f3,c0386644627a7ee5,Cameron Saaiman,Mana Martinez,1,0.703398310836116,0.731070767912282,0.71818173869131,0.580243900771788,0.832139880720986,0.711529562310539
2023-03-04,1ccff7f0cfdf85eb,ed9f8f702585ed44,32490e80ddab1e5a,442c9011034ae1fd,Song Kenan,Ian Machado Garry,0,0.251687573184001,0.291121487583677,0.251176208642804,0.184341575816175,0.325849558050146,0.251408147573177
2023-03-04,1ccff7f0cfdf85eb,c29e2c49e1e417c8,8e9eb3fc86db0f7d,d0e1b42d41dab603,Marc-Andre Barriault,Julian Marquez,1,0.513171819184589,0.491320328397539,0.513216002818111,0.412966738777755,0.612593248102494,0.513195955136166
2023-03-04,1ccff7f0cfdf85eb,009feda296ae589c,36541f1e6c5d4955,beecb672a279223e,Viviane Araujo,Amanda Ribas,0,0.312004779229919,0.265260080915505,0.285605730437424,0.22153456517784,0.354476493773408,0.297417689094041
2023-03-04,1ccff7f0cfdf85eb,c2fc4c1e0c769655,0d7b51c9d2649a6e,b1a3e0aca758b322,Dricus Du Plessis,Derek Brunson,1,0.646920668317745,0.711353767882395,0.668693643406947,0.578398687751798,0.753225708954861,0.658897019679797
2023-03-04,1ccff7f0cfdf85eb,ec490d4224d3bc78,d8c7c61b176e3994,ec23c1be628d8057,Cody Garbrandt,Trevin Jones,1,0.62678977978703,0.538491903283475,0.620259470693452,0.521305459053639,0.712364342817323,0.623228065764437
2023-03-04,1ccff7f0cfdf85eb,2b9daf452ab40b9b,35673bf5204524ee,830f60497fab345a,Bo Nickal,Jamie Pickett,1,0.724853150320455,0.724982430495764,0.741840415499715,0.6843898457332,0.793268920311603,0.734218112374299
2023-03-04,1ccff7f0cfdf85eb,d6d034e98ce85246,4d8fa64202cee4c1,72db2a14ffa73ece,Jalin Turner,Mateusz Gamrot,0,0.402288834596306,0.344152426306874,0.373324903625721,0.270786116294129,0.481285719004896,0.386368181049717
2023-03-04,1ccff7f0cfdf85eb,22fc6b3f4e48cfa3,01afe0916a40c7c5,b997be68943010fc,Shavkat Rakhmonov,Geoff Neal,1,0.649220105857608,0.646189150469872,0.65572893849589,0.569796676839992,0.729381912847378,0.652782711403701
2023-03-04,1ccff7f0cfdf85eb,a69afe4a88c0ca12,132deb59abae64b1,e8b731feff72294b,Valentina Shevchenko,Alexa Grasso,0,0.672995307366948,0.656650778276081,0.673075252889593,0.582171514592667,0.752676363052241,0.673038979969299
2023-03-04,1ccff7f0cfdf85eb,636fd144716a3084,07f72a2a7591b409,787bb1f087ccff8a,Jon Jones,Ciryl Gane,1,0.494142404473042,0.52462219529307,0.538435848332522,0.37847188308302,0.694547723918388,0.518371424665638
2023-03-11,35080a7f406f9ab3,ccb5e29cd0347110,a53d30163304aa6e,c730a0be691dc081,Carlston Harris,Jared Gooden,1,0.610040882035594,0.620138939795388,0.612674794371065,0.522024940168852,0.700732715142433,0.611480499557341
2023-03-11,35080a7f406f9ab3,c3af2b6ab1262fef,294aa73dbf37d281,6e00cfffd54653c4,Bruno Silva,Tyson Nam,1,0.605042982251512,0.662434555323712,0.636154241905507,0.556018595268936,0.718620348267036,0.622161381748941
2023-03-11,35080a7f406f9ab3,8e5ce3308c0e2046,6551c64fbcd1a467,6fd953151d981979,Ariane da Silva,JJ Aldrich,1,0.305273295761703,0.286199804977892,0.284810901423771,0.220902970788162,0.354885062874594,0.293993004840968
2023-03-11,35080a7f406f9ab3,c4e4954beb59eca6,601964f9654f911a,eb8d8c2a95cfccb8,Tony Gravely,Victor Henry,0,0.630422996797888,0.617310713502926,0.650157462080222,0.56375687911791,0.730239556881395,0.641262153265398
2023-03-11,35080a7f406f9ab3,3cf3771274a4f8b1,4e6738062d469256,ca43de99b07b6b40,Sedriques Dumas,Josh Fremd,0,0.6015338204993,0.568600410280425,0.599540057117338,0.52503505954735,0.671735803670422,0.600445112248486
2023-03-11,35080a7f406f9ab3,804c350ce714770f,113df4fde64735c6,2f13e4020cea5b38,Davey Grant,Raphael Assuncao,1,0.530541236796382,0.575418627463307,0.524927486720129,0.419524121004978,0.631563586723234,0.527475514072962
