date,event_id,fight_id,fighter_id,opponent_id,fighter,opponent,target,current_logistic_probability,global_moderate_raw_probability,global_moderate_probability,grouped_tight_raw_probability,grouped_tight_probability,grouped_moderate_raw_probability,grouped_moderate_probability,grouped_weak_raw_probability,grouped_weak_probability,grouped_heavy_tailed_raw_probability,grouped_heavy_tailed_probability,selected_logistic_bayesian_blend_probability
2019-01-19,d4da8995fc91e7ef,0261adcfc6e49150,813550bc53b15fb0,84ff027394f7e470,Yancy Medeiros,Gregor Gillespie,0,0.240138572961959,0.247236256425076,0.286386092285891,0.257620565365933,0.280267205894443,0.253482853644366,0.291751973511979,0.260424539184555,0.308633891136923,0.256254078467098,0.28560361607284,0.261561359476043
2019-01-19,d4da8995fc91e7ef,8da2c348ba6001a0,85073dbd1be65ed9,a9d6e047ce48ab63,Greg Hardy,Allen Crowder,0,0.578413202919923,0.577084060239674,0.563374800461082,0.579626576752939,0.571081209065332,0.57629023587341,0.562801646274944,0.575205284198299,0.558289010717386,0.577105287561906,0.566482623879364,0.574412068303434
2019-01-19,d4da8995fc91e7ef,85511ab7fd9ed061,056c493bbd76a918,c849740a3ff51931,Henry Cejudo,TJ Dillashaw,1,0.37284036697704,0.38221325163323,0.402817731042919,0.393689168656219,0.404966555066633,0.377920566037714,0.399098267855387,0.349748188403226,0.382444407193367,0.382432778225272,0.398347145489747,0.390270503356639
2019-02-02,84283233ec42be5f,8f8a6c578308d014,07a2bdaa0afdd831,87f19d19f4cb73f8,Rogerio Bontorin,Bibulatov Magomed,1,0.54249314022055,0.541298451781772,0.533890291189236,0.548314868078599,0.543081988988933,0.545056434493352,0.537028626480841,0.543272091135239,0.533469987405497,0.545691843101269,0.539343936975986,0.542814821893583
2019-02-02,84283233ec42be5f,9192053a3884aadf,0fd5f4b838e890cc,1ae8f3c723aacff4,Said Nurmagomedov,Ricardo Ramos,1,0.540239172394426,0.536653903223854,0.530074114341016,0.509285188735147,0.508274409120918,0.534701991255724,0.528508792235198,0.551565808375859,0.539901939385104,0.52074871142229,0.517855847273076,0.52280213142101
2019-02-02,84283233ec42be5f,818456a713fdabe6,9cfbfae5fa1fdd93,dbac0a413af64bbe,Geraldo de Freitas,Felipe Colares,1,0.49971381715439,0.499657411897277,0.499719075457402,0.501158270702355,0.501032158053219,0.500553666387797,0.500454616459987,0.500246738862048,0.500190654639086,0.501251178586902,0.50107657457353,0.500433979934461
2019-02-02,84283233ec42be5f,491b7d974254596d,2cd428e9606856fd,c482c8605455a213,Jairzinho Rozenstruik,Junior Albini,1,0.496329507351148,0.496057781248216,0.496767332397536,0.492909189495664,0.49368115286957,0.492735765784878,0.494035188370921,0.496960014172417,0.497650997274157,0.491006416634829,0.492261273362406,0.494882771760827
2019-02-02,84283233ec42be5f,59097097bc09cdef,31ee470ef5dc8d7f,b0d6a1d8ac3d563d,Thiago Alves,Max Griffin,1,0.297502975399547,0.306382783032773,0.338493448579471,0.359091457445788,0.373733233288403,0.319990285163002,0.350018031589724,0.294973605935072,0.337760561328597,0.340705120406249,0.361692039447552,0.33808097005867
2019-02-02,84283233ec42be5f,904e0e46392dff93,82cbb809d5ee565c,f7467152fd9f18a2,Mara Romero Borella,Taila Santos,1,0.499628848382921,0.500874162738782,0.50071681951292,0.482382706928381,0.484299547458112,0.490415086341294,0.492129497203643,0.494530632981758,0.495773762951806,0.485069302075819,0.487151920607467,0.491253075825329
2019-02-02,84283233ec42be5f,ebb685a81f65ce1b,093e1f5bb73850be,2ac4628c08ec5125,Anthony Hernandez,Markus Perez,0,0.661215756791576,0.656019565294717,0.629343414374049,0.65585580943325,0.639838990477541,0.657751501127162,0.630978671185577,0.666330899734983,0.630514870620755,0.655407167040611,0.634872146459905,0.64961330381958
2019-02-02,84283233ec42be5f,53abea410a0541c8,1641ef250e9de19b,dab8cfbb6b1db10a,Sarah Frota,Livinha Souza,0,0.434669063659312,0.43680806758281,0.448091332857241,0.440702586710097,0.447107702076789,0.436557672561549,0.447815832349123,0.429864855490958,0.445662467133651,0.43886608636077,0.447329085339878,0.441454674951383
2019-02-02,84283233ec42be5f,44cfd4330eb6e2bf,ba1e6cb3d43f7430,c21f26bbde777573,Justin Ledet,Johnny Walker,0,0.285850443483581,0.293135889972555,0.327002976836137,0.30521503253497,0.324531848027568,0.296589526732938,0.329798528688164,0.289906449787617,0.333541050860908,0.302002857118849,0.327202580970528,0.306639954949745
2019-02-02,84283233ec42be5f,85036b967403cdab,07225ba28ae309b6,2747c60e42d9d75f,Charles Oliveira,David Teymur,1,0.468273662934155,0.473114703367717,0.477946910518521,0.485990749152433,0.487515409818545,0.475608549287828,0.479966958907712,0.46232560800292,0.470866827253193,0.48089306317372,0.483557397635591,0.478776710998703
2019-02-02,84283233ec42be5f,ce246b336b6bd638,427b5953ac8e3a27,4e0692ad070976e4,Demian Maia,Lyman Good,1,0.635891487739945,0.630763031710458,0.608046154200458,0.612889392617281,0.600955101658431,0.62992025736587,0.607477966846201,0.634820719439854,0.605220777090411,0.622428862232408,0.605900506521522,0.616958418653251
2019-02-02,84283233ec42be5f,300f1489174a3ece,b6452706b373eea1,d0f3959b4a9747e6,Renato Moicano,Jose Aldo,0,0.577051712551854,0.571904480541619,0.55909622811229,0.522079108205834,0.519677759760313,0.553294998105176,0.543814808832451,0.57777901153854,0.56029674986105,0.531473139262224,0.527090294034454,0.54586739208963
2019-02-02,84283233ec42be5f,4e8b2357fea211e9,2f13e4020cea5b38,fea79f9bc8c68769,Raphael Assuncao,Marlon Moraes,0,0.44133880285383,0.444719678513059,0.45460901569819,0.449687045750495,0.455133894120432,0.439942648586145,0.450609173656599,0.44227681287037,0.455317176880076,0.442650166904219,0.450597046299156,0.448864729310269
2019-02-09,b5882371e2a3900d,8e43d61ca6f2d904,2296125b6c362355,f2477cf43c4975cc,Wulijiburen,Jonathan Martinez,0,0.545563718652282,0.545791716173124,0.537583999546824,0.514912335938117,0.513289485670006,0.531424199698049,0.525813545526807,0.539564973800015,0.530597546691515,0.522474939760542,0.519341898368968,0.52796348282307
2019-02-09,b5882371e2a3900d,11c0ef97497303ef,4d8fa64202cee4c1,8fc9ae9c7527dfcb,Jalin Turner,Callan Potter,1,0.694045308675824,0.68657575299843,0.655434800547685,0.682062943014072,0.663775188077084,0.694425721227774,0.66240631003116,0.701940084622247,0.659677464370281,0.690750566440052,0.66629658335337,0.677696106951941
2019-02-09,b5882371e2a3900d,b247a1900cfae052,88cd34d836b4ebcd,a7897d200692ab64,Teruto Ishihara,Kyung Ho Kang,0,0.489748411479596,0.490082929505792,0.491867586704315,0.460767272339578,0.465024149728859,0.479752067830964,0.483371426475516,0.486117200237296,0.489271676897128,0.467105156293776,0.471685084459855,0.47622846634416
2019-02-09,b5882371e2a3900d,51db35a3cf225bda,82b4e942781b1046,853eb0dd5c0e2149,Raulian Paiva,Kai Kara-France,0,0.529733299585656,0.526554436262579,0.521781527551925,0.500861187436056,0.500767421121195,0.523441317383428,0.519252302680939,0.538224489076941,0.529559221768412,0.510597103779175,0.509118610231784,0.513922621362272
2019-02-09,b5882371e2a3900d,49f7186e1e3cf6c8,4cd8b03aee1d0138,bf0e700106d00e55,Shane Young,Austin Arnett,1,0.640931176463534,0.634338291758437,0.611048143108587,0.625674069209157,0.61248514640411,0.63376199251907,0.610706755273647,0.645165796812127,0.613479675939771,0.63208353819423,0.614352435707666,0.625500538742467
2019-02-09,b5882371e2a3900d,5ff8463edf8155c0,207773daeb4afa7b,98a6b2361045898f,Devonte Smith,Dong Hyun Ma,1,0.810059709686596,0.801472879886262,0.758475603792795,0.788593860013763,0.763710752954107,0.800557346620059,0.75789105886083,0.805253448227345,0.749662382629436,0.791635393657894,0.759243359294042,0.785656181395027
2019-02-09,b5882371e2a3900d,e4862c4f20117cb8,70e1f8a821b72c8b,d156513a19acf856,Jimmy Crute,Sam Alvey,1,0.392800109150991,0.396820714958412,0.414993207490721,0.427300582393715,0.435121558822247,0.408951795888802,0.424967959955191,0.402683850595075,0.424416067653929,0.418989088983513,0.430134691684504,0.415762167318422
2019-02-09,b5882371e2a3900d,fd1854062406d287,6e7506127408aa9e,80d8aed0ca9b00f3,Nadia Kassem,Montana De La Rosa,0,0.308879594712746,0.313598217755498,0.344714910116186,0.324834110357289,0.342543015116839,0.319700395728314,0.349769144675891,0.317531101067384,0.356354270225353,0.324473468755167,0.347293642997653,0.327045960136767
2019-02-09,b5882371e2a3900d,069e3e704cbf6337,5987b2458f4b5290,94527830000ab715,Ricky Simon,Rani Yahya,1,0.697580317170416,0.689089572044057,0.657599675953322,0.679223440241223,0.661172276823052,0.696242932299028,0.663979592018335,0.701783114148164,0.659547321336473,0.691311844887084,0.66679933728797,0.677962349364424
2019-02-09,b5882371e2a3900d,aa71cf96ba4e5a36,72e5e5a6edfa8223,f9b200db02b488d9,Marcos Mariano,Lando Vannata,0,0.403515539514175,0.40542805633362,0.422143772492246,0.416658284787989,0.425589820313513,0.409391487577082,0.425332945098667,0.407549463127179,0.428231498317844,0.413987346330911,0.425799322562839,0.415531539010688
2019-02-09,b5882371e2a3900d,4eb91cfc892a108e,1338e2c7480bdf9e,1f454354805b6f75,Israel Adesanya,Anderson Silva,1,0.827059720537001,0.816357802536752,0.772650438486747,0.807044222935883,0.78161769331851,0.81754122361236,0.774075660922631,0.829578402833948,0.772574295478823,0.813321366973313,0.780117910887061,0.803231758899471
2019-02-17,a7a79b8efbceaaac,a9184def876faec6,b3d21b2610dcfaeb,e76d9f656ceb82ab,Emily Whitmire,Aleksandra Albu,1,0.564911172751913,0.563596131050951,0.552241873790286,0.55876272631064,0.552414451390755,0.562635744633161,0.551518420988458,0.559270328157706,0.545884944488264,0.562225379111581,0.553613803321368,0.558093846075903
2019-02-17,a7a79b8efbceaaac,7fec3b1ec923ad24,2c99576fefe53c7c,96428b9e9bd048ea,Renan Barao,Luke Sanders,0,0.515868352879038,0.517275670290371,0.514168012215669,0.550281976715602,0.54483844339961,0.52772523090407,0.522772842860457,0.510896444232705,0.50842019817693,0.539674855398631,0.534156783939823,0.53171941062815
2019-02-17,a7a79b8efbceaaac,f96f719ad667dd96,6fb1ba67bef41b37,df1eb4354d18a906,Nik Lentz,Scott Holtzman,1,0.53596336953362,0.535414687677654,0.529056215222939,0.53810501174653,0.533969679360804,0.537426159482187,0.53074941530228,0.536711853191204,0.528387757012171,0.53664444421537,0.531545316009581,0.53487442682383
2019-02-17,a7a79b8efbceaaac,bdeca00572419011,05fa626cb33d15b8,fc6e681bf6658faf,Andrea Lee,Ashlee Evans-Smith,1,0.634234743759507,0.62690381455313,0.604810094018396,0.627045390580823,0.613723731945682,0.634722093106147,0.611514382344489,0.645999377146438,0.61414698046515,0.631277015160693,0.613645507670966,0.623085320930725
2019-02-17,a7a79b8efbceaaac,0d698108c5f5d1d6,2dc1bc1a02961656,773f7feacf96153e,Manny Bermudez,Benito Lopez,1,0.558989779626299,0.558392243919683,0.547953663524838,0.539445280452183,0.535165502349949,0.554144588614515,0.544515049353832,0.559090045313256,0.545744847242095,0.546316524680223,0.539882629427913,0.54600197560791
2019-02-17,a7a79b8efbceaaac,58e21d505c082a9e,9c907996820d2d69,cb696ebfb6598724,Jimmie Rivera,Aljamain Sterling,0,0.447487723115714,0.45060233649012,0.459450274177492,0.474723540804877,0.477471699205462,0.457287019691038,0.464900438702991,0.445284002314608,0.457652757166726,0.468460716261848,0.472852733300575,0.463833635007787
2019-02-17,a7a79b8efbceaaac,0a4247ba4ae1cca5,08e908ed6d18d6a0,8fd808923cffff82,Myles Jury,Andre Fili,0,0.718093097178832,0.711361177694345,0.676919184861433,0.701633806649211,0.681785079519036,0.708901421485935,0.674986342116022,0.708103030765596,0.664799420108059,0.70491743248602,0.679026142712185,0.698570433059635
2019-02-17,a7a79b8efbceaaac,1521f94cafdfd783,6d4b63c767106d3a,a331233f597090a5,Vicente Luque,Bryan Barberena,1,0.7555171980808,0.749719642816722,0.710876288353713,0.735917390743695,0.713668663184729,0.747243110566436,0.708899128408996,0.755770339117195,0.705340817631808,0.741153434325719,0.712010218728284,0.733180035178794
2019-02-17,a7a79b8efbceaaac,c8bc7e668ffffc7c,242d36d241b43c12,7aa3d6964eff4877,Kron Gracie,Alex Caceres,1,0.557941451274648,0.554269632556558,0.544558932508757,0.53160025683198,0.528167335500945,0.549063506024834,0.540328387852761,0.560601837947821,0.546919808819634,0.539162661843006,0.533715354633312,0.541714682262999
2019-02-17,a7a79b8efbceaaac,354425c41008a01f,5f179af5fffeb9f6,98215d037be5bcb7,Cortney Casey,Cynthia Calvillo,0,0.293528825844624,0.297090126369717,0.33044255996699,0.297365061100106,0.317290184304129,0.299306905658606,0.332160521848246,0.302124238917719,0.34368734166397,0.29963340750208,0.325072233767272,0.306380485845436
2019-02-17,a7a79b8efbceaaac,a212e4c197983ad1,6256b2b1562cb8e1,e5010b1b94ca5755,James Vick,Paul Felder,0,0.643848149614297,0.641185666065142,0.616808878271918,0.632545586698929,0.618695340177534,0.6396173196188,0.615636738632094,0.645361231886848,0.613636102084012,0.636598143705596,0.618312630470406,0.630196353887833
2019-02-17,a7a79b8efbceaaac,01983cba42704c49,0ff11cc094e887bc,8d03ce87ca14e778,Cain Velasquez,Francis Ngannou,0,0.529574579799806,0.525207782985812,0.52067629199773,0.515175358376163,0.513523913817076,0.520020458817407,0.516441696012198,0.527093367371403,0.520943256496729,0.518024896331972,0.515511229279328,0.520812132273523
2019-02-23,6546af7ab545b90c,e4b13f7f43018ec0,135d124172a0bea3,58bbef3770bb2dfc,Damir Ismagulov,Joel Alvarez,1,0.545639576666117,0.545501264685347,0.537345174108673,0.554999647851123,0.549052104277804,0.54707291362651,0.538688961691561,0.540920726351237,0.531647879418186,0.551627039875085,0.544463498856284,0.547504269659594
2019-02-23,6546af7ab545b90c,9af62d6e404c1002,9b7694d064a8a0ad,f53d4f21d1b5f2dc,Rustam Khabilov,Diego Ferreira,0,0.757874539585192,0.747667841856566,0.709034916306602,0.723387005733423,0.701961413015605,0.745718559464132,0.70753222643444,0.758405522865195,0.707636738553222,0.735449493217368,0.706773455540515,0.728237932070217
2019-02-23,6546af7ab545b90c,c77486266b05f934,6a96ad1bc34fb113,e51fcd9cd84c0b93,Ismail Naurdiev,Michel Prazeres,1,0.366655155976154,0.37161166562916,0.393945620800181,0.419160466586823,0.427832099979375,0.388089694189168,0.407601875060197,0.363729419996923,0.393624193898509,0.404106594126375,0.417223078799549,0.399677531833959
2019-02-23,6546af7ab545b90c,18d6df67968bf06b,38c626ca912c7bac,edd02825c29028fe,Damir Hadzovic,Marco Polo Reyes,1,0.538406524537378,0.534700527116337,0.528469653081099,0.529960543201374,0.526705012107945,0.54119793654411,0.533852691246319,0.546702598592155,0.536129427088254,0.536709848602509,0.531601671912912,0.532018824756067
2019-02-23,6546af7ab545b90c,4e22e3cdb8757be1,38c7f72747f4f712,4798e823ada58fe9,Gillian Robertson,Veronica Hardy,1,0.742408719210969,0.738231612849406,0.700605084431238,0.720452950412871,0.699229468101832,0.729416662350961,0.69301606873505,0.737490256880661,0.689582841881056,0.722003673913802,0.694497519155548,0.7193292081751
2019-02-23,6546af7ab545b90c,c827f5212a34bf2e,bebb4ae55ac2bf6f,fbf0537e420e698e,Chris Fishgold,Daniel Teymur,1,0.590842827050096,0.587125332780056,0.571682645549613,0.576426573629754,0.56821515624701,0.584749835867322,0.569807438756269,0.595081946971592,0.573831228070052,0.579047198960083,0.568164248874858,0.578523415177015
2019-02-23,6546af7ab545b90c,fd438db3e60f062a,198994b47f395af0,8be158ca1e5ea6a0,Carlo Pedersoli Jr.,Dwight Grant,0,0.578220920283533,0.576006864758928,0.562484622009495,0.594506229368683,0.584424969426918,0.587977837135707,0.572484154249675,0.578704513764558,0.56101904563119,0.596462837787419,0.583271685006788,0.581613159994189
2019-02-23,6546af7ab545b90c,14c505d7ad55883c,7279654c7674cd24,d802174b0c0c1f4e,Klidson Abreu,Magomed Ankalaev,0,0.411591309243593,0.414110777108847,0.429341080202291,0.435983854924378,0.442889480110239,0.420640155682912,0.434657726599439,0.408757839662578,0.429178167993674,0.427733118702666,0.437704975089092,0.428616564469809
2019-02-23,6546af7ab545b90c,244aa8f002274344,99506df1af6c8b3b,d661ce4da776fc20,John Dodson,Petr Yan,0,0.532646705980441,0.529589236015405,0.524272660265761,0.507974818007695,0.507106640365694,0.530475440062274,0.525033542809362,0.533180780335732,0.525653912939999,0.517908621214556,0.515411147036298,0.518707717713297
2019-02-23,6546af7ab545b90c,1db00b3e736c22bf,3cf66c62d9069f43,51a0c09cbe9b8472,Lucie Pudilova,Liz Carmouche,0,0.554402840943403,0.553957272416581,0.544301805888319,0.557166582089951,0.550988134616381,0.55471755466577,0.544987341140737,0.551361439656919,0.539743345647933,0.556685467431432,0.548829358784496,0.552538125417122
2019-02-23,6546af7ab545b90c,34c649f3f43a919b,0d65c432720accb9,fcd448a2fe1a23cc,Michal Oleksiejczuk,Gian Villante,1,0.673802973642122,0.670528276702544,0.641683040047587,0.689338130553303,0.670455555862188,0.679847701314285,0.649842886822048,0.659247534140508,0.624791584914626,0.686572295290943,0.662557904380702,0.671976568876796
2019-02-23,6546af7ab545b90c,4de28817db9fc9d8,ab943cd2c3c17825,ebc1f40e00e0c481,Marcos Rogerio de Lima,Stefan Struve,0,0.690043421973721,0.682508412547424,0.651938353387393,0.66109254945498,0.644606971533677,0.669379663443111,0.640880839311861,0.667206616349777,0.631224075970109,0.661577974087443,0.640327899123627,0.665608599586422
2019-02-23,6546af7ab545b90c,cb010b41cd20a1ed,99df7d0a2a08a8a8,dea070ed4a2a8281,Jan Blachowicz,Thiago Santos,0,0.267289321613957,0.274582541074263,0.31074627939677,0.298828906688082,0.318642205719127,0.283385823588174,0.318264435953989,0.274936132301514,0.320973531449512,0.290813944141317,0.317121341770075,0.294687190586083
2019-03-02,2d5fbe2103f97053,0405e4446e8f239a,2244d9a2b64b8c3b,9673a497a9da119a,Hannah Cifers,Polyana Viana,1,0.292248484816037,0.297839112549538,0.331093120656834,0.326761883893785,0.344306492422643,0.307018298913147,0.338842701544452,0.292459667768631,0.33566924171205,0.318536088802938,0.342003847303546,0.320123033329171
2019-03-02,2d5fbe2103f97053,8adc6266a7c2fd40,016a8d958883167c,9cdd2da1a9104a0b,Gina Mazany,Macy Chiasson,0,0.30508978655727,0.312326618659075,0.343620303821635,0.338519643862302,0.35503965329071,0.319609891491358,0.349691433797038,0.30091080814559,0.342683815599451,0.332843687931482,0.354729598966208,0.331900421369324
2019-03-02,2d5fbe2103f97053,7a26c9407ef64e10,4144798612ef96e5,76ee3d666c648f6b,Edmen Shahbazyan,Charles Byrd,1,0.776942567151759,0.769707493743381,0.728983123608986,0.75340269105158,0.73012183594321,0.76523347951552,0.725160380443467,0.77412708277271,0.721473260217423,0.757478379682157,0.727101801665835,0.752110140917216
2019-03-02,2d5fbe2103f97053,e3826e06d68ed4af,82e7929bf6c2b689,9e50097a89442158,Diego Sanchez,Mickey Gall,1,0.477467069791617,0.473777661917226,0.478491044039756,0.434478634500805,0.441543477113185,0.456899748126255,0.464581683368622,0.489878666245758,0.492178834847087,0.440843025100969,0.449036576548474,0.457790380479183
2019-03-02,2d5fbe2103f97053,3744d4cdaa6b242b,80daefbed11ce998,bf7ad5628363eec9,Alejandro Perez,Cody Stamann,0,0.382051812183557,0.388439248696566,0.408013736846973,0.425952423335786,0.43391480599574,0.399521348200186,0.417130061975778,0.383266793740277,0.409126763032827,0.414650018206548,0.426373930340091,0.410130034554479
2019-03-02,2d5fbe2103f97053,7adaf85915993137,67f272324a030d00,c21f26bbde777573,Misha Cirkunov,Johnny Walker,0,0.437689114847901,0.439098277643148,0.449978876594037,0.40168784520992,0.4121570633795,0.424067301534813,0.437494173276188,0.44481824923362,0.457291106440243,0.410241156407794,0.422549647756518,0.423691951734702
2019-03-02,2d5fbe2103f97053,bac3ac8d7330d05d,18968f97ad34f15c,87aa9fb63d6b51a1,Jeremy Stephens,Zabit Magomedsharipov,0,0.279954408230046,0.283679222607546,0.318742011673241,0.306992571248733,0.326168745898572,0.296332436675092,0.329574859707553,0.30030934544407,0.342186064242555,0.302252217804802,0.327426640584777,0.304705700438919
2019-03-02,2d5fbe2103f97053,39fa341fb9161d6f,6bd02119599741a4,d8c7c61b176e3994,Pedro Munhoz,Cody Garbrandt,1,0.485118423015816,0.487189465415811,0.489494523085438,0.479861499012028,0.482052188905997,0.481552010303828,0.484850084361106,0.478545532397627,0.483418072817516,0.478729255989906,0.481694764777243,0.483443296256785
2019-03-02,2d5fbe2103f97053,ec149b086b0e7fac,1ebe20ebbfa15e29,31ef8b67e13495b3,Zhang Weili,Tecia Pennington,1,0.543754653002731,0.543949133551097,0.536069064972873,0.528758001681389,0.525632641725306,0.536407009328856,0.529911098624692,0.53974322329766,0.530735630125355,0.532812429332215,0.528243922601362,0.533866515530921
2019-03-02,2d5fbe2103f97053,97dabff880f33202,0b31f87be71ebbb1,f2925e6db404bf1d,Ben Askren,Robbie Lawler,1,0.461455244300319,0.460979299804456,0.467981442709884,0.431068749304281,0.438493451289414,0.445658563548167,0.455322694759179,0.45342512464481,0.463969612225314,0.433549857608818,0.442735242691912,0.448885432923954
2019-03-02,2d5fbe2103f97053,851645c373f50e16,effd9de9937996f8,f1b2aa7853d1ed6e,Tyron Woodley,Kamaru Usman,0,0.454626549069566,0.454169210808113,0.462383871796252,0.451451608717975,0.456709510106211,0.461708517481566,0.468538735118562,0.462209940867261,0.470777245690019,0.458811913712885,0.464538941641857,0.455764203513656
2019-03-02,2d5fbe2103f97053,5b9f545890407976,07f72a2a7591b409,d4c9dcd330403612,Jon Jones,Anthony Smith,1,0.868432298146279,0.860330020179341,0.8161982818882,0.865354510500047,0.839958930682909,0.861364694513957,0.817556993644175,0.847787451651986,0.79034306559702,0.862381156064809,0.82907732321343,0.853452402169159
2019-03-09,e96d8538d3f9d0ed,6c9bf1d285cf5dd4,66e98b3bb5fc5250,c17041f1bb5768d8,Dan Moret,Alex White,0,0.644845564788638,0.635087181030464,0.611677456059737,0.609088339913711,0.597532716377917,0.63753716971341,0.613884070146467,0.663593679410271,0.628300460055278,0.626883018221201,0.609796963072662,0.619285221472976
2019-03-09,e96d8538d3f9d0ed,583f2c3cd0e2385b,47cd337b86b1af92,cdb96af67d096b1e,Zak Ottow,Alex Morono,0,0.372150272869805,0.376354748703495,0.397918891547354,0.389293034743701,0.401010210021348,0.38040616988985,0.401179339388225,0.375472185994643,0.402957399385468,0.38799020638929,0.403196282721894,0.38781693175699
2019-03-09,e96d8538d3f9d0ed,858696528ab7035a,67c1d46f4ed16f9e,d2bc285ead803db0,Matt Schnell,Louis Smolka,1,0.631419514959489,0.623099639407679,0.601624466831825,0.608832819839365,0.59730273957405,0.629089969274273,0.606780738348193,0.658715721037414,0.624362814751768,0.62254139358245,0.605998890255767,0.612921616706644
2019-03-09,e96d8538d3f9d0ed,b776b08e2cc6aa0c,068f8a189a47fea6,6a11e325aa60ad02,Maurice Greene,Jeff Hughes,1,0.537076315599646,0.536704080756148,0.530115333003735,0.520098785572635,0.5179124081034,0.530109466786498,0.524732681458169,0.539401703342784,0.530471069746833,0.524375631214401,0.5209782779035,0.526617701613454
2019-03-09,e96d8538d3f9d0ed,ddcfa590f4644240,902ec2cc48c8ae8a,99bd51917728c25d,Julian Erosa,Grant Dawson,0,0.284223317022775,0.292215509405804,0.326201168810453,0.306912235828896,0.326094789282804,0.293389970228353,0.327012387249775,0.275598095138374,0.321532601665517,0.301495124374939,0.32674628384195,0.30669675931494
2019-03-09,e96d8538d3f9d0ed,fb34734f84d0a14d,3143bf892608139a,c7d297714d9ab1a4,Yana Santos,Marion Reneau,1,0.733186887093961,0.724082505175257,0.68807718816301,0.720714880593345,0.699473215640325,0.729641783392893,0.693215333449474,0.732679082797948,0.685481563704291,0.727338404528351,0.699356911947505,0.715070372493681
