date,event_id,fight_id,fighter_id,opponent_id,fighter,opponent,target,evaluation_year,training_start,training_through,selected_c,calibration_slope,current_model_probability,selected_rankings_probability,all_rankings_probability,expanded_history_probability,expanded_history_features_changed,expanded_history_all_rankings_probability,market_probability,book_count,fixed_equal_logit_blend_probability,blend_probability,blend_status,selected_gamma
2023-01-21,5717efc6f271cd52,fcf385ae75191b57,68d35296f566792b,862b0b3375aa4b6e,Josiane Nunes,Zarah Fairn,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.804438205862007,0.799632012484796,0.809637698697104,0.769916980474783,True,0.791705684297879,,,,,,
2023-01-21,5717efc6f271cd52,fffdc57255274be1,2f5cbecbbe18bac4,41e83a89929d1327,Shamil Abdurakhimov,Jailton Almeida,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.116055028997466,0.12011902049328,0.156745918563951,0.11970913621219,True,0.149327538640708,,,,,,
2023-02-04,d26394fc0e8e880a,765482eb58e8db48,3f11fd1751fa83b1,d008d785f6347dc2,Yizha,JeongYeong Lee,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.495000890669063,0.494910450554868,0.494146528023681,0.493585044009047,False,0.49294142401173,,,,,,
2023-02-04,d26394fc0e8e880a,7a1abc0230af730c,74f9448b97bf8bec,cc7040fe76f0ef91,Da Woon Jung,Devin Clark,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.767055042829266,0.76141110715877,0.743803423163143,0.769489132461612,True,0.752046070546789,,,,,,
2023-02-04,d26394fc0e8e880a,8741e6a3a5a22a7f,1788eee370f077b7,c9cf753cfdf77fc2,Blagoy Ivanov,Marcin Tybura,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.388749881394931,0.391712311581296,0.372224721869498,0.376970945625639,True,0.364244392979182,,,,,,
2023-02-04,d26394fc0e8e880a,98094a500529d442,adccbc19b22e19af,b671bdf981ad527d,SeungGuk Choi,HyunSung Park,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.500559634750646,0.500591993007736,0.50036683529694,0.499908808354987,False,0.499742420879596,,,,,,
2023-02-04,d26394fc0e8e880a,983fab4080743ed0,0112352cb32f5026,285ae0b4a68221f4,Denis Tiuliulin,JunYong Park,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.372628652401895,0.376418754656915,0.387718300802182,0.339330058736823,True,0.349822767288183,,,,,,
2023-02-04,d26394fc0e8e880a,a26ca06cce403ce2,4461d7e47375a895,c051c2e12d692b8a,Tatsuro Taira,Jesus Aguilar,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.786853688467081,0.784747479135069,0.778476154815194,0.833926711889936,True,0.82850170936649,,,,,,
2023-02-04,d26394fc0e8e880a,a8067e65eb737a09,148bb103cfbf123e,d8c811df0386d5e8,Toshiomi Kazama,Rinya Nakamura,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.535355384229117,0.53499868658417,0.533839469622567,0.47298878130116,True,0.46629847600146,,,,,,
2023-02-04,d26394fc0e8e880a,b1b20c686dfe3204,57186c150c645200,a72a2a769fa5a2be,Jeka Saragih,Anshul Jubli,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.503372266171837,0.502852721208425,0.501144681582123,0.501166626648996,False,0.499733017133351,,,,,,
2023-02-04,d26394fc0e8e880a,c63d8062c89c4c33,21b5c82c1b89dab1,a01a62132460a98d,Yusaku Kinoshita,Adam Fugitt,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.636601174251566,0.636772767778534,0.646326186587648,0.669180647746805,True,0.686553573369757,,,,,,
2023-02-04,d26394fc0e8e880a,caeeb398f73d213a,d3df1add9d9a7efb,e2f6b2769aaedd6c,Derrick Lewis,Serghei Spivac,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.289882712629965,0.289184729824214,0.31158406311942,0.292767270231841,True,0.318694311047723,,,,,,
2023-02-11,01dd4cdc2446f665,0ac5fc42ba039211,48a9a128784d53d1,aceffa19749c4dc0,Elves Brener,Zubaira Tukhugov,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.408205768174837,0.413297983847891,0.452297503966108,0.368109168202286,True,0.412794122738426,,,,,,
2023-02-11,01dd4cdc2446f665,16dbe70eb7007f17,102a8fdf8cbf7467,51c655162e462ceb,Kleydson Rodrigues,Shannon Ross,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.598702002584963,0.597615423441861,0.597163638383589,0.640503373439211,True,0.635761843653043,,,,,,
2023-02-11,01dd4cdc2446f665,2208b9f471a201d9,cbf5e6f231b55443,fba03cd6cc28dc41,Yair Rodriguez,Josh Emmett,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.512690077094642,0.514899224960408,0.549490690792901,0.475381278860385,True,0.516648705189789,,,,,,
2023-02-11,01dd4cdc2446f665,256894b49303537b,275aca31f61ba28c,e1248941344b3288,Islam Makhachev,Alexander Volkanovski,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.553820021548188,0.545294119432616,0.564134412600293,0.582071847241258,True,0.564383875439736,,,,,,
2023-02-11,01dd4cdc2446f665,28af78600d6580f1,a9da3158dd2c2b5a,da4628f173337902,Jack Jenkins,Don Shainis,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.515581415966512,0.517512870766013,0.542320211814928,0.461255201289003,True,0.474478244046698,,,,,,
2023-02-11,01dd4cdc2446f665,4f672dd40867d8c6,6b453bc35a823c3f,c6aee362c7a7d482,Jack Della Maddalena,Randy Brown,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.600764547568597,0.606490199319809,0.645567268046331,0.672528799479216,True,0.694266340625604,,,,,,
2023-02-11,01dd4cdc2446f665,51a12878b151d67b,4e30e4250cb08b61,ac7c765882f2c68c,Loma Lookboonmee,Elise Reed,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.681706029810026,0.678496620235776,0.665439934405589,0.664784734103055,True,0.656393530577326,,,,,,
2023-02-11,01dd4cdc2446f665,5c962ea13cb9b937,4cd8b03aee1d0138,5095b0920a3602aa,Shane Young,Blake Bilder,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.556253479336483,0.558656862903973,0.542484115542819,0.598354069607014,True,0.582892223560313,,,,,,
2023-02-11,01dd4cdc2446f665,8b7bc2af1e15b668,6751eacd16bd59bc,a52bc1e62cf0b7c6,Josh Culibao,Melsik Baghdasaryan,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.478746862384043,0.48170611435009,0.492759173159096,0.452792853365243,True,0.470387612315876,,,,,,
2023-02-11,01dd4cdc2446f665,a37a6b6f9551a6e8,3920d0cc288f9b0d,af9f42e6894047fc,Francisco Prado,Jamie Mullarkey,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.445375138815401,0.445007600170369,0.469440829157594,0.509305615414734,True,0.536100586572613,,,,,,
2023-02-11,01dd4cdc2446f665,ca2672e68fedf4b7,476fe566d2df676e,49e96ff8ab781589,Modestas Bukauskas,Tyson Pedro,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.284471874913747,0.287998928385196,0.269912511680414,0.327317062487097,True,0.303419070688468,,,,,,
2023-02-11,01dd4cdc2446f665,da22d5a717ae9e35,ac40f7e3cbecdda4,e13abac8089a801a,Parker Porter,Justin Tafa,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.383281325127398,0.382195607838919,0.37557151717788,0.375553569822212,True,0.375891502550459,,,,,,
2023-02-18,f21a3d68fb9df387,3d46d635f9ae5e68,50db8711c70196cd,53c943c873cffe90,Ovince Saint Preux,Philipe Lins,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.539210854536585,0.539304324234832,0.552391558642692,0.484904548131838,True,0.510736030026294,,,,,,
2023-02-18,f21a3d68fb9df387,3e90b7fd1e9f86bd,b5da8f7d05e85a55,f41b9f5efc7162d6,Josh Parisian,Jamal Pogues,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.307138430592213,0.311641599593074,0.32290201626676,0.316594648436623,True,0.328072356259726,,,,,,
2023-02-18,f21a3d68fb9df387,3f837b469ba33c7c,56f7d7ee06be4aab,c878270af633eb11,Zac Pauga,Jordan Wright,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.672248344654664,0.667235545771928,0.658329767749572,0.581738593748343,True,0.584825017604686,,,,,,
2023-02-18,f21a3d68fb9df387,40781a64c4cea877,4a043165cf47cab2,b62d5280966b2460,Juancamilo Ronderos,Clayton Carpenter,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.536438221831874,0.536001167627359,0.521625742149693,0.428374730909491,True,0.417316484839648,,,,,,
2023-02-18,f21a3d68fb9df387,435ba9b407b844ef,40f3cb27fc7305a1,725b1abc9a39d873,Themba Gorimbo,AJ Fletcher,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.513907038200752,0.512923494217204,0.517459692906164,0.50284831464841,True,0.507598124733377,,,,,,
2023-02-18,f21a3d68fb9df387,43ec12079ccc371c,5c10da56d712ac9c,e00a3dee329a51f7,Khusein Askhabov,Jamall Emmers,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.433294981198973,0.434211062998123,0.448804259622377,0.448472607968385,True,0.466492686961086,,,,,,
2023-02-18,f21a3d68fb9df387,682ff095649c9a5c,262a7d06203657e6,d1941565abf50b16,Alexander Hernandez,Jim Miller,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.555973234837788,0.558142908655558,0.525576385987579,0.580594758813371,True,0.550480663884059,,,,,,
2023-02-18,f21a3d68fb9df387,c3a4187fc821bfff,2eeaefbfc7f9fcff,cc8c623cca88f54f,Lina Lansberg,Mayra Bueno Silva,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.163715162895135,0.16810560920751,0.196408255541407,0.200408437206986,True,0.218353331486754,,,,,,
2023-02-18,f21a3d68fb9df387,d45d9c7d60f332da,d9a56ecb6e94f02e,ff62013d2fce6d13,Evan Elder,Nazim Sadykhov,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.479469695524029,0.479955425967245,0.481965702178019,0.446148321624924,True,0.449670634472161,,,,,,
2023-02-18,f21a3d68fb9df387,dc6f69f923744948,5da33b8fbfa5ee95,6370c1c1e12723d5,William Knight,Marcin Prachnio,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.431903952000291,0.429779738501812,0.421281730023571,0.520169463555044,True,0.500988362273452,,,,,,
2023-02-18,f21a3d68fb9df387,dcc3da324eb5f26c,669970f7feba8ecd,6a1901c62ab3870f,Erin Blanchfield,Jessica Andrade,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.58718738881771,0.528065916859532,0.511010345409251,0.624405266060782,True,0.547408161836798,,,,,,
2023-02-25,806975e1b4f47b27,00a94d5fc7ce55cf,dd6103dd7127db1d,f998f5c102250d6e,Mike Malott,Yohan Lainesse,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.581476436512767,0.579104064419059,0.573668179229014,0.542410852413903,True,0.540179474013415,,,,,,
2023-02-25,806975e1b4f47b27,02615499125b4b5d,029afd138865d20a,ca28cdf526d6b6e9,Rafael Alves,Nurullo Aliev,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.398377673622498,0.398904233088718,0.376709183213198,0.337990403703878,True,0.322450041339909,,,,,,
2023-02-25,806975e1b4f47b27,12d9b4a3931be5ec,914a897455693650,af65aa688d13eedf,Carl Deaton,Joe Solecki,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.302921058072397,0.306418522975228,0.334240234755487,0.330443854852285,True,0.349774134055659,,,,,,
2023-02-25,806975e1b4f47b27,2ba11e0bf32829d6,2f181c0467965b98,886264a0c9f4ea5e,Brendan Allen,Andre Muniz,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.385323155699415,0.384496658400003,0.295166686930005,0.378029578804249,True,0.293927598278292,,,,,,
2023-02-25,806975e1b4f47b27,5737084215c45792,80d8aed0ca9b00f3,b08012bbe542592a,Montana De La Rosa,Tatiana Suarez,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.311430532332304,0.318848619710532,0.324503914233888,0.29062902334,True,0.301310894521715,,,,,,
2023-02-25,806975e1b4f47b27,63670e1b8f164d4a,6d68c1afe954f121,814e5233e2acf2ee,Ode Osbourne,Charles Johnson,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.298366676828939,0.302520301061858,0.314129452158469,0.233547656321558,True,0.252715933968015,,,,,,
2023-02-25,806975e1b4f47b27,83fa3a382acc7bdc,0bc697c5936a2d0a,a2ccf35a88346a91,Trevor Peek,Erick Gonzalez,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.615846703337855,0.613837918867014,0.619509764947504,0.694614174273135,True,0.699976727413232,,,,,,
2023-02-25,806975e1b4f47b27,a7f66f13f953352f,3e708ce33b6b18e6,ac026518a9b4dc0f,Victor Martinez,Jordan Leavitt,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.309385086999843,0.309528157457423,0.332109208395512,0.335205822491183,True,0.346549890569673,,,,,,
2023-02-25,806975e1b4f47b27,d6357dab7ccdf2db,1a9480fc288e55d7,441eacbe20e0e80b,Don'Tale Mayes,Augusto Sakai,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.588267790354498,0.584723915789631,0.566983198381452,0.633638513613173,True,0.606981355146241,,,,,,
2023-02-25,806975e1b4f47b27,faac24c1b3d6368a,a6eb54ae17a551be,a9e260472d321361,Gabriella Fernandes,Jasmine Jasudavicius,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.50105443203049,0.500387841282847,0.513974901222619,0.48390910248542,True,0.49610272691663,,,,,,
2023-03-04,1ccff7f0cfdf85eb,009feda296ae589c,36541f1e6c5d4955,beecb672a279223e,Viviane Araujo,Amanda Ribas,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.312004779229919,0.314578026382361,0.346043869930304,0.294050023341946,True,0.323097478519719,,,,,,
2023-03-04,1ccff7f0cfdf85eb,0eb16f1307f66a11,3c8a5200436e19f3,c0386644627a7ee5,Cameron Saaiman,Mana Martinez,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.703398310836116,0.70019657373506,0.696280264541025,0.680364532217135,True,0.677546654770892,,,,,,
2023-03-04,1ccff7f0cfdf85eb,22fc6b3f4e48cfa3,01afe0916a40c7c5,b997be68943010fc,Shavkat Rakhmonov,Geoff Neal,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.649220105857608,0.64821606483191,0.632029261412094,0.672458364799443,True,0.656745184925156,,,,,,
2023-03-04,1ccff7f0cfdf85eb,2b9daf452ab40b9b,35673bf5204524ee,830f60497fab345a,Bo Nickal,Jamie Pickett,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.724853150320455,0.719717095549052,0.718104446709783,0.653626427301697,True,0.656891569803099,,,,,,
2023-03-04,1ccff7f0cfdf85eb,636fd144716a3084,07f72a2a7591b409,787bb1f087ccff8a,Jon Jones,Ciryl Gane,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.494142404473042,0.530754571013838,0.358112676611474,0.485844816824221,True,0.376892792539013,,,,,,
2023-03-04,1ccff7f0cfdf85eb,a69afe4a88c0ca12,132deb59abae64b1,e8b731feff72294b,Valentina Shevchenko,Alexa Grasso,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.672995307366948,0.74548366768748,0.748370757533382,0.708397561558871,True,0.774416946660496,,,,,,
2023-03-04,1ccff7f0cfdf85eb,c29e2c49e1e417c8,8e9eb3fc86db0f7d,d0e1b42d41dab603,Marc-Andre Barriault,Julian Marquez,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.513171819184589,0.511632744073307,0.504644571712943,0.419337876162182,True,0.420866334402131,,,,,,
2023-03-04,1ccff7f0cfdf85eb,c2fc4c1e0c769655,0d7b51c9d2649a6e,b1a3e0aca758b322,Dricus Du Plessis,Derek Brunson,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.646920668317745,0.650032141458441,0.638287409040642,0.617417763159411,True,0.609332303318664,,,,,,
2023-03-04,1ccff7f0cfdf85eb,c3b9b97467f828d1,c742287ed86a09bc,d25240135aee03e5,Jessica Penne,Tabatha Ricci,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.276133651687261,0.28065420446014,0.336255023169016,0.295551677737262,True,0.345860296052216,,,,,,
2023-03-04,1ccff7f0cfdf85eb,cd20dac4daa4f93a,a09ed60aa67a3f67,da22387a0407a2dc,Farid Basharat,Da'Mon Blackshear,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.524251500732777,0.523840850670233,0.51759474795694,0.666575522625051,True,0.651097990535172,,,,,,
2023-03-04,1ccff7f0cfdf85eb,d6d034e98ce85246,4d8fa64202cee4c1,72db2a14ffa73ece,Jalin Turner,Mateusz Gamrot,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.402288834596306,0.402948534398024,0.399953815347873,0.381908072335353,True,0.383103691558291,,,,,,
2023-03-04,1ccff7f0cfdf85eb,ec490d4224d3bc78,d8c7c61b176e3994,ec23c1be628d8057,Cody Garbrandt,Trevin Jones,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.62678977978703,0.620228264549917,0.649321105348396,0.623911214908302,True,0.649256999729361,,,,,,
2023-03-04,1ccff7f0cfdf85eb,ed9f8f702585ed44,32490e80ddab1e5a,442c9011034ae1fd,Song Kenan,Ian Machado Garry,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.251687573184001,0.257483043099899,0.256390615322829,0.28691613730279,True,0.281114066568011,,,,,,
2023-03-04,1ccff7f0cfdf85eb,ee2354d638c078fd,323d4ca260dfa0ba,8c169fbe1ac33637,Esteban Ribovics,Loik Radzhabov,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.576737964741001,0.576022232691234,0.573355899393513,0.59947931523839,True,0.613106654162801,,,,,,
2023-03-11,35080a7f406f9ab3,0ccd2593c88209e4,c03520b5c88ed6b4,d661ce4da776fc20,Merab Dvalishvili,Petr Yan,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.516578620484323,0.514917899428503,0.519968800908476,0.506348430666104,True,0.50913269604502,,,,,,
2023-03-11,35080a7f406f9ab3,2c58a97f2fe6c985,bc711b6dd95c1af6,d05412b513b19621,Mario Bautista,Guido Cannetti,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.806676181981867,0.801665990622543,0.778383108391417,0.834494746126486,True,0.808685733907849,,,,,,
2023-03-11,35080a7f406f9ab3,3b561a154aa2bbb2,279566840aa55bf2,c0badf3243907e59,Alexander Volkov,Alexandr Romanov,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.541012159336185,0.531429453631637,0.555346532023783,0.510421613391969,True,0.536172404553626,,,,,,
2023-03-11,35080a7f406f9ab3,3cf3771274a4f8b1,4e6738062d469256,ca43de99b07b6b40,Sedriques Dumas,Josh Fremd,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.6015338204993,0.598241528218891,0.594718073833113,0.640416376418228,True,0.638159722040939,,,,,,
2023-03-11,35080a7f406f9ab3,804c350ce714770f,113df4fde64735c6,2f13e4020cea5b38,Davey Grant,Raphael Assuncao,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.530541236796382,0.530894659288829,0.488119455490606,0.490138946632448,True,0.463400117233669,,,,,,
2023-03-11,35080a7f406f9ab3,8d5b88e0ff253617,71171fc96445bf65,82529ce93cd9a2cf,Vitor Petrino,Anton Turkalj,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.512609626202718,0.513441157057069,0.528203219986872,0.610800780112173,True,0.626711145353097,,,,,,
2023-03-11,35080a7f406f9ab3,8e5ce3308c0e2046,6551c64fbcd1a467,6fd953151d981979,Ariane da Silva,JJ Aldrich,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.305273295761703,0.312855096319575,0.334791858053188,0.316666589632381,True,0.333619164446491,,,,,,
2023-03-11,35080a7f406f9ab3,b9539d5e379b3edc,0fd5f4b838e890cc,f2477cf43c4975cc,Said Nurmagomedov,Jonathan Martinez,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.614581118430707,0.613917962836472,0.622418613197021,0.674843802115378,True,0.664938434938304,,,,,,
2023-03-11,35080a7f406f9ab3,c3af2b6ab1262fef,294aa73dbf37d281,6e00cfffd54653c4,Bruno Silva,Tyson Nam,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.605042982251512,0.606344917295348,0.551425644955841,0.656886234519687,True,0.599255170772681,,,,,,
2023-03-11,35080a7f406f9ab3,c4e4954beb59eca6,601964f9654f911a,eb8d8c2a95cfccb8,Tony Gravely,Victor Henry,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.630422996797888,0.633101150837073,0.634405767207435,0.585064316130104,True,0.595774590427864,,,,,,
2023-03-11,35080a7f406f9ab3,ccb5e29cd0347110,a53d30163304aa6e,c730a0be691dc081,Carlston Harris,Jared Gooden,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.610040882035594,0.609038546430625,0.591710416794162,0.628543521966837,True,0.605522717301805,,,,,,
2023-03-11,35080a7f406f9ab3,d6945828f5fa7492,1091d4d957141094,a67f5afa8d6a1b80,Nikita Krylov,Ryan Spann,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.546981103445253,0.546504806998637,0.559151657381595,0.570596761326635,True,0.575888017481626,,,,,,
2023-03-11,35080a7f406f9ab3,e9c6bac0d1a5ec0f,0c25d0a5e8cdbf19,d35f734c56a89103,Lukasz Brzeski,Karl Williams,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.666838050056321,0.664270661985223,0.647692252759111,0.719921863669591,True,0.689897350141306,,,,,,
2023-03-18,e4bb7e483c4ad318,019b4d006800504b,a331233f597090a5,fd55393021a8c255,Bryan Barberena,Gunnar Nelson,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.409286286967802,0.413185597545801,0.374385217074226,0.422106746293841,True,0.390524627459223,,,,,,
2023-03-18,e4bb7e483c4ad318,13f5be7a2ea5577e,87a1dc546b1c5caf,b8a85389d115e35a,Makwan Amirkhani,Jack Shore,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.163047053667134,0.169479218140185,0.154684842383591,0.151434285429268,True,0.143337071034852,,,,,,
2023-03-18,e4bb7e483c4ad318,38094db8e3539cba,866fd7b1a6c90e7f,a93f94c923c3a9cb,Dusko Todorovic,Christian Leroy Duncan,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.50487943093697,0.508801781863115,0.496424453919337,0.369567595740762,True,0.384132350722839,,,,,,
2023-03-18,e4bb7e483c4ad318,533984c3ff4b4858,396fe87b84ac2e1c,f2f140ce7532e327,Lerone Murphy,Gabriel Santos,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.68723792496963,0.681986074590174,0.642895925033947,0.657651175508601,True,0.614790760338061,,,,,,
2023-03-18,e4bb7e483c4ad318,53d6d5ad08ac0694,4798e823ada58fe9,aa0c573da7119292,Veronica Hardy,Juliana Miller,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.2763745069319,0.281780985576775,0.295758065860487,0.24213293101595,True,0.260244580450722,,,,,,
2023-03-18,e4bb7e483c4ad318,5e9c027fb24efc2b,327d5f279895110d,7acbb0972e75281a,Roman Dolidze,Marvin Vettori,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.441682428220922,0.447175442668736,0.428379721390317,0.47610129986741,True,0.457494436288134,,,,,,
2023-03-18,e4bb7e483c4ad318,6068385c48de6801,60a42bf82447c919,dee294e9717012c2,Jake Hadley,Malcolm Gordon,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.698308663074482,0.696407851924777,0.709359546016805,0.705020550522723,True,0.714379810662938,,,,,,
2023-03-18,e4bb7e483c4ad318,8a3e7085e8e5a6e9,12f91bfa8f1f723b,528b071cf3da7c56,Joanne Wood,Luana Carolina,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.410068710962648,0.412317367979108,0.465337777529317,0.425304359659738,True,0.469108825295612,,,,,,
2023-03-18,e4bb7e483c4ad318,90a83875e1d11238,9e8f6c728eb01124,c814b4c899793af6,Justin Gaethje,Rafael Fiziev,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.488107644245781,0.488149680678655,0.485766820270285,0.528072419651418,True,0.534012951946883,,,,,,
2023-03-18,e4bb7e483c4ad318,9f8cf5ac0807d64e,8b6e5dc2ba1edbe7,c739c2995a275314,Sam Patterson,Yanal Ashmouz,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.583665188923889,0.582960665991046,0.581886476731391,0.642498986335439,True,0.643043377868311,,,,,,
2023-03-18,e4bb7e483c4ad318,c483ac06b1e33c3b,f1b2aa7853d1ed6e,f1fac969a1d70b08,Kamaru Usman,Leon Edwards,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.630733498360227,0.617068697485766,0.524647465772464,0.661235326109829,True,0.566521640344769,,,,,,
2023-03-18,e4bb7e483c4ad318,cdaf65287d9a0ecb,a0e6753c42698f13,fd406a32a6fb3a29,Omar Morales,Chris Duncan,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.37154571537535,0.373649572538635,0.359848047540039,0.291462756910521,True,0.287650956542098,,,,,,
2023-03-18,e4bb7e483c4ad318,dd9cbf6d6284de26,04835018f90b118c,8e1f36476ef02a6a,Casey O'Neill,Jennifer Maia,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.757745496079431,0.754164592540094,0.714604874953351,0.778361383453015,True,0.743747486237104,,,,,,
2023-03-18,e4bb7e483c4ad318,f40ac11da3bd7f8e,65adf3856c4d9256,75353550928a7921,Jafel Filho,Muhammad Mokaev,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.147922776528659,0.150770513146312,0.123318299272298,0.135139086375611,True,0.112654689296827,,,,,,
2023-03-25,aec273fcb765330d,07e39fd5f4f23270,9fe7af8b3fbe00a0,b27a1fcb56a3035a,Preston Parsons,Trevin Giles,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.549898775803816,0.549548362956229,0.563740543295958,0.520162302062799,True,0.534553887141969,,,,,,
2023-03-25,aec273fcb765330d,16bd47ba50891833,077e3ace32b72be9,31bb0772f21cabd8,CJ Vergara,Daniel Lacerda,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.728373431214675,0.726176014274954,0.71843597193102,0.710452772222001,True,0.703278389290271,,,,,,
2023-03-25,aec273fcb765330d,1c2d0db1c9eed052,3143bf892608139a,634e2fb70bde3fd5,Yana Santos,Holly Holm,0,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.449588964145876,0.444101559216153,0.434645006789847,0.468162360617024,True,0.442421403037532,,,,,,
2023-03-25,aec273fcb765330d,2f382615155e32b9,6b7c7460855dbbb9,c68c68efaa5ca6ef,Albert Duraev,Chidi Njokuani,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.425259132664205,0.427039830411871,0.428031408837321,0.431877157549124,True,0.440835847835694,,,,,,
2023-03-25,aec273fcb765330d,33fa6793a7f984ac,65f09bacd3957381,7c7332319c14094c,Cory Sandhagen,Marlon Vera,1,2023,2013-01-19,2022-12-17,0.003,1.09894380227722,0.550216933444617,0.553048166143989,0.528502612331601,0.540438253441489,True,0.525844991593748,,,,,,
