date,event_id,fight_id,fighter_id,opponent_id,fighter,opponent,target,current_logistic_probability,static_all_features_raw_probability,static_all_features_probability,static_without_elo_raw_probability,static_without_elo_probability,static_all_features_grouped_priors_raw_probability,static_all_features_grouped_priors_probability,static_without_elo_grouped_priors_raw_probability,static_without_elo_grouped_priors_probability,dynamic_all_features_raw_probability,dynamic_all_features_probability,dynamic_without_elo_raw_probability,dynamic_without_elo_probability,dynamic_without_elo_grouped_priors_raw_probability,dynamic_without_elo_grouped_priors_probability,coefficient_only_all_features_raw_probability,coefficient_only_all_features_probability,coefficient_only_all_features_grouped_priors_raw_probability,coefficient_only_all_features_grouped_priors_probability,selected_logistic_bayes_blend_probability
2019-01-19,d4da8995fc91e7ef,85511ab7fd9ed061,056c493bbd76a918,c849740a3ff51931,Henry Cejudo,TJ Dillashaw,1,0.37284036697704,0.362635404296331,0.403191334651308,0.357867112429214,0.394261288665489,0.370067821991242,0.403701055285716,0.414603933275814,0.432806769653288,0.257849462001194,0.318785870760729,0.361642941083315,0.396173215130355,0.327558428579117,0.35958202082944,0.319856218496179,0.36330861977252,0.317756116941858,0.358088962024794,0.369054960949143
2019-02-02,84283233ec42be5f,8f8a6c578308d014,07a2bdaa0afdd831,87f19d19f4cb73f8,Rogerio Bontorin,Bibulatov Magomed,1,0.54249314022055,0.508073748305703,0.505615004882066,0.519836098519532,0.514573866480762,0.539583507508925,0.529055150446356,0.54059442250604,0.531847884662769,0.54132361304958,0.529715061842551,0.543673551395493,0.532427689189876,0.557415075750368,0.546146558607436,0.548165457623222,0.535867848089512,0.544812464390526,0.534268768177825,0.540397949194565
2019-02-02,84283233ec42be5f,9192053a3884aadf,0fd5f4b838e890cc,1ae8f3c723aacff4,Said Nurmagomedov,Ricardo Ramos,1,0.540239172394426,0.631633619433337,0.592666474783916,0.624651005083201,0.592455750156492,0.580343166081908,0.559153347373437,0.623187437222002,0.597333281424429,0.553506153650344,0.538504170581171,0.579012386907847,0.558821174683352,0.61387211959715,0.591952210280762,0.5533447066384,0.539737258754324,0.557879799984312,0.544294766747579,0.541273874497123
2019-02-02,84283233ec42be5f,818456a713fdabe6,9cfbfae5fa1fdd93,dbac0a413af64bbe,Geraldo de Freitas,Felipe Colares,1,0.49971381715439,0.493734911120293,0.495642931250155,0.508172229708686,0.506003049733681,0.494815104974018,0.496197792600019,0.494471985572073,0.495666671532225,0.500744810232911,0.500534988519948,0.499851941259464,0.499890192141855,0.502101999918582,0.501686804721098,0.497777763696716,0.498347433381676,0.497183579279232,0.497848637443544,0.499238194630858
2019-02-02,84283233ec42be5f,491b7d974254596d,2cd428e9606856fd,c482c8605455a213,Jairzinho Rozenstruik,Junior Albini,1,0.496329507351148,0.504292868282963,0.502985441137898,0.476387882361255,0.482650088528928,0.475618079889622,0.482113894646343,0.476498260754608,0.481572390038605,0.475391261619118,0.482316920560665,0.469563619329391,0.47741427627815,0.481911681410436,0.485482331334077,0.495620787665113,0.496743369944301,0.498551580881222,0.498893608281366,0.49698333856661
2019-02-02,84283233ec42be5f,59097097bc09cdef,31ee470ef5dc8d7f,b0d6a1d8ac3d563d,Thiago Alves,Max Griffin,1,0.297502975399547,0.218318187275651,0.291724960755766,0.316228794123677,0.362057875693877,0.258411294825523,0.315811432931677,0.313935262357935,0.351416143681292,0.243880346058594,0.307302938986091,0.335972623949892,0.376300209580864,0.391615466117287,0.412531165944579,0.280149134090833,0.331413922832562,0.294856396127258,0.339388581155437,0.307900754312142
2019-02-02,84283233ec42be5f,904e0e46392dff93,82cbb809d5ee565c,f7467152fd9f18a2,Mara Romero Borella,Taila Santos,1,0.499628848382921,0.502676793097784,0.501861540054528,0.53713515674737,0.52730028266453,0.497813887287863,0.498396893158668,0.532152951360783,0.525217239402106,0.506555112070621,0.504708589595834,0.50852762349599,0.506324793207381,0.509300461154671,0.507463688746231,0.489032068111213,0.491843133673386,0.490745476237332,0.492930496798643,0.497920664552353
2019-02-02,84283233ec42be5f,ebb685a81f65ce1b,093e1f5bb73850be,2ac4628c08ec5125,Anthony Hernandez,Markus Perez,0,0.661215756791576,0.659854355898171,0.613209995251037,0.636028394767027,0.601086552444801,0.656277492737974,0.616393593112347,0.615017015071377,0.590783643031864,0.663371253472861,0.619459258347425,0.625947259273458,0.594319980919279,0.616819610574353,0.594363729939527,0.66739688507815,0.626657175674467,0.668248609284076,0.630628049381414,0.653531003878121
2019-02-02,84283233ec42be5f,53abea410a0541c8,1641ef250e9de19b,dab8cfbb6b1db10a,Sarah Frota,Livinha Souza,0,0.434669063659312,0.426981539234745,0.449032496572727,0.381285900770822,0.412028799616174,0.428320008317532,0.447268432309852,0.376217440408307,0.402188835134816,0.437089871057429,0.454696252355831,0.376462663775209,0.407519466581763,0.374508039268158,0.398526288952757,0.426320322415815,0.445029500520152,0.428047618127634,0.444879167897619,0.437267727477508
2019-02-02,84283233ec42be5f,44cfd4330eb6e2bf,ba1e6cb3d43f7430,c21f26bbde777573,Justin Ledet,Johnny Walker,0,0.285850443483581,0.269661377215629,0.333390745949579,0.317393591132629,0.362971396646387,0.274993183711724,0.329400471603372,0.312578887780171,0.350290505432354,0.283133770954627,0.339108864749647,0.351899356037381,0.388665162715967,0.333855099303462,0.364855891852335,0.287699340001335,0.337561604825738,0.287287447769384,0.33313497240074,0.297523248254121
2019-02-02,84283233ec42be5f,85036b967403cdab,07225ba28ae309b6,2747c60e42d9d75f,Charles Oliveira,David Teymur,1,0.468273662934155,0.543257891382713,0.530121850859411,0.456150188417968,0.467752563528643,0.505381961712236,0.503946726175089,0.46175183541643,0.469995708529563,0.468843846630644,0.477606863550753,0.48080778970893,0.485762938136846,0.400191699938248,0.419522360019427,0.456056013191727,0.467283418494451,0.460910174260123,0.470115423472699,0.468743230669176
2019-02-02,84283233ec42be5f,ce246b336b6bd638,427b5953ac8e3a27,4e0692ad070976e4,Demian Maia,Lyman Good,1,0.635891487739945,0.699845913422282,0.643073441356872,0.610887009625399,0.582077389532346,0.664250597044691,0.622537939950437,0.612122708561746,0.588468316492724,0.665526783032613,0.621094890479627,0.493645502558281,0.495287068856604,0.623722971328778,0.600021587953654,0.631088641999921,0.598509174247653,0.620841912599992,0.593071498137734,0.625145619184089
2019-02-02,84283233ec42be5f,300f1489174a3ece,b6452706b373eea1,d0f3959b4a9747e6,Renato Moicano,Jose Aldo,0,0.577051712551854,0.517680191711165,0.512298040354886,0.597231069139105,0.571840474969075,0.504944600656737,0.50362598835783,0.598562373969331,0.577651611770886,0.556096868226546,0.540375959132273,0.718199885584767,0.666823091715763,0.682707008593938,0.649055047327841,0.584082212656068,0.562793900231626,0.586207755562549,0.566125508374827,0.574272247253535
2019-02-02,84283233ec42be5f,4e8b2357fea211e9,2f13e4020cea5b38,fea79f9bc8c68769,Raphael Assuncao,Marlon Moraes,0,0.44133880285383,0.475005937116991,0.482610814526705,0.537280322669766,0.527407185236798,0.482213121710608,0.486954128716218,0.531814306756824,0.524951365301827,0.517643264185746,0.512675494089941,0.65521179458136,0.616840850866133,0.617109732489146,0.594601228672746,0.467466887824937,0.475791528310257,0.447286383257496,0.459671748086716,0.446000544559832
2019-02-09,b5882371e2a3900d,8e43d61ca6f2d904,2296125b6c362355,f2477cf43c4975cc,Wulijiburen,Jonathan Martinez,0,0.545563718652282,0.500457923083997,0.500318454975547,0.576835839491508,0.556645197407275,0.524555476117979,0.518013517122595,0.553735686073687,0.542184726284571,0.534417905040226,0.524740908331707,0.607729837243949,0.580464267615514,0.598306650904563,0.579255377317583,0.534122376565246,0.525392679251443,0.528294659765254,0.521622799131001,0.539474351521998
2019-02-09,b5882371e2a3900d,11c0ef97497303ef,4d8fa64202cee4c1,8fc9ae9c7527dfcb,Jalin Turner,Callan Potter,1,0.694045308675824,0.727373359752449,0.664286213147385,0.632928548324831,0.598730042372303,0.721307195884173,0.667599187534292,0.652956792385209,0.621390876597327,0.699933089993218,0.647570057334155,0.609784391531272,0.582021475894002,0.610417185677202,0.589128574816219,0.701256184629963,0.653519344226783,0.705439290983624,0.660855005053692,0.685753812095714
2019-02-09,b5882371e2a3900d,b247a1900cfae052,88cd34d836b4ebcd,a7897d200692ab64,Teruto Ishihara,Kyung Ho Kang,0,0.489748411479596,0.511652972844756,0.508104622364524,0.586825469504857,0.564075155369644,0.472952605782422,0.480156875143405,0.541078125915131,0.532228025602117,0.454216628898881,0.467069711835163,0.559350345987978,0.544110742635302,0.66822362480755,0.636883231419276,0.47960520948803,0.484829691121286,0.481773373967344,0.486074826937268,0.488811528665742
2019-02-09,b5882371e2a3900d,51db35a3cf225bda,82b4e942781b1046,853eb0dd5c0e2149,Raulian Paiva,Kai Kara-France,0,0.529733299585656,0.52319867475719,0.516139112441023,0.480829598157121,0.485915455175211,0.529266598462251,0.521472885108244,0.44818447375044,0.459326943673528,0.528977644324043,0.520825592563358,0.501464030382245,0.501085800436792,0.500531955003862,0.500426880344976,0.550474507813434,0.537592484405059,0.549762362659417,0.538063977875581,0.53185937790275
2019-02-09,b5882371e2a3900d,49f7186e1e3cf6c8,4cd8b03aee1d0138,bf0e700106d00e55,Shane Young,Austin Arnett,1,0.640931176463534,0.654827695822636,0.609522534416123,0.626759187469293,0.59405127182619,0.656159635602607,0.61630300380941,0.636378507689676,0.607953512440331,0.666790533494779,0.622054989005023,0.6048588162159,0.578290388218807,0.584306211382636,0.567884098893436,0.652658301260342,0.615159372576602,0.642177722700437,0.6098609164645,0.633108253105438
2019-02-09,b5882371e2a3900d,5ff8463edf8155c0,207773daeb4afa7b,98a6b2361045898f,Devonte Smith,Dong Hyun Ma,1,0.810059709686596,0.819934295665048,0.741582304856186,0.794600944265719,0.729826814048021,0.801444225192157,0.735599948595106,0.782550145791715,0.73180887851403,0.799713974860637,0.729970986908602,0.778497134269049,0.717521962495305,0.761836956442486,0.717703554597366,0.805814887623368,0.742354553745319,0.797548914300455,0.740253641638976,0.793737824795841
2019-02-09,b5882371e2a3900d,e4862c4f20117cb8,70e1f8a821b72c8b,d156513a19acf856,Jimmy Crute,Sam Alvey,1,0.392800109150991,0.421825967765586,0.445404134656169,0.340898506020197,0.381243205704661,0.425062520669236,0.444855604611802,0.341718730664788,0.374269934980023,0.395525651761323,0.424419365512177,0.377800636457444,0.408539816677097,0.364365672170554,0.390181508293835,0.41635241100584,0.437533444948016,0.42307562237471,0.44104569751684,0.40494450651548
2019-02-09,b5882371e2a3900d,fd1854062406d287,6e7506127408aa9e,80d8aed0ca9b00f3,Nadia Kassem,Montana De La Rosa,0,0.308879594712746,0.259749264611621,0.325566165143815,0.28220311031619,0.334982763044085,0.306121403071263,0.354325350307723,0.263314645306444,0.308645968672056,0.349030860630554,0.389905292643013,0.32863693152413,0.370562852411304,0.292290992139655,0.32968400191065,0.334672685173721,0.374963813256733,0.330491671186016,0.368360501857183,0.323549818659282
2019-02-09,b5882371e2a3900d,069e3e704cbf6337,5987b2458f4b5290,94527830000ab715,Ricky Simon,Rani Yahya,1,0.697580317170416,0.752298047529311,0.68407467278281,0.729812308483751,0.674780601723753,0.714618925262846,0.662202427811736,0.772602514054109,0.722866973214941,0.614398289764457,0.582879707560543,0.650507178516841,0.6131955851016,0.794387126448492,0.747364444628139,0.674721147669732,0.632411929955351,0.694238902892929,0.651667048285808,0.68619674703667
2019-02-09,b5882371e2a3900d,aa71cf96ba4e5a36,72e5e5a6edfa8223,f9b200db02b488d9,Marcos Mariano,Lando Vannata,0,0.403515539514175,0.36437613207456,0.404450974813457,0.352783422260396,0.390374925450514,0.357807357702057,0.394386801908114,0.361682764304361,0.39048047681162,0.427894450954773,0.448032205271728,0.39672639333787,0.422908849148967,0.410029095481383,0.427520083495667,0.402926896086882,0.427400453497048,0.409007989958483,0.430171240814458,0.410265381702382
2019-02-09,b5882371e2a3900d,4eb91cfc892a108e,1338e2c7480bdf9e,1f454354805b6f75,Israel Adesanya,Anderson Silva,1,0.827059720537001,0.86224530671588,0.781677675019377,0.809496310365486,0.743203178683815,0.852247694376889,0.783301629519645,0.814278510451071,0.761079436104159,0.884177004086456,0.811530868495542,0.789073509455527,0.726809806156876,0.779195058269458,0.733392908868851,0.840942735962875,0.775279614863505,0.844618079951302,0.784690860093089,0.816923784881229
2019-02-17,a7a79b8efbceaaac,a9184def876faec6,b3d21b2610dcfaeb,e76d9f656ceb82ab,Emily Whitmire,Aleksandra Albu,1,0.564911172751913,0.571962332154643,0.550224949145786,0.500110151747848,0.500080910514611,0.535370933943907,0.525957960592463,0.521349594308284,0.516739291018931,0.563460197393692,0.545701941941247,0.512864726635607,0.509542080067832,0.539553775008935,0.531764517277171,0.559535828730861,0.544367737601496,0.555502960435402,0.542469392208978,0.559210021983399
2019-02-17,a7a79b8efbceaaac,7fec3b1ec923ad24,2c99576fefe53c7c,96428b9e9bd048ea,Renan Barao,Luke Sanders,0,0.515868352879038,0.606417268185861,0.57459402594018,0.674931866079509,0.631029440257221,0.594585240601423,0.569748290509888,0.667229072748222,0.633050029751848,0.430083281091849,0.449619974068789,0.410979354789958,0.433660047243858,0.61524560057029,0.593075634465041,0.495162472182521,0.496402531564027,0.493463035710993,0.495006551432007,0.510550968709306
2019-02-17,a7a79b8efbceaaac,f96f719ad667dd96,6fb1ba67bef41b37,df1eb4354d18a906,Nik Lentz,Scott Holtzman,1,0.53596336953362,0.600068245512067,0.570078556277808,0.627188477181196,0.594376370615538,0.616861028803202,0.586432486741262,0.623027354777238,0.597204754582398,0.564723994620301,0.546617011654815,0.558352776015571,0.543366241271118,0.589441478682143,0.57205010536067,0.542153754847149,0.531380846349227,0.543144263197929,0.532990368700359,0.535205490405903
2019-02-17,a7a79b8efbceaaac,bdeca00572419011,05fa626cb33d15b8,fc6e681bf6658faf,Andrea Lee,Ashlee Evans-Smith,1,0.634234743759507,0.661161670793557,0.614171193586783,0.620697248238414,0.589467816804611,0.668215052526801,0.625605154191226,0.610676851736834,0.587312598617823,0.658196986771241,0.615542894218315,0.590830950730683,0.5677025188747,0.614265111707753,0.592273600412487,0.642496465258374,0.607290820351553,0.650092718008245,0.616134026141405,0.629652673965192
2019-02-17,a7a79b8efbceaaac,0d698108c5f5d1d6,2dc1bc1a02961656,773f7feacf96153e,Manny Bermudez,Benito Lopez,1,0.558989779626299,0.54096325377684,0.528520209010423,0.629868546537929,0.596407545517177,0.541197427467351,0.530242242411677,0.598874991697229,0.577900434406162,0.566816540313721,0.548132797334022,0.636543000585785,0.602433319715663,0.616151327209362,0.593816752859593,0.561780515386716,0.546048080382515,0.560740577312996,0.546492923008104,0.555809538768679
2019-02-17,a7a79b8efbceaaac,58e21d505c082a9e,9c907996820d2d69,cb696ebfb6598724,Jimmie Rivera,Aljamain Sterling,0,0.447487723115714,0.504583443399261,0.503187524954402,0.482922837226554,0.487453948359798,0.502497052512718,0.501831124962983,0.526885263903641,0.521082467017842,0.406975755463764,0.432803423296449,0.497530254464533,0.498168304989633,0.424731777335384,0.439435459503922,0.434759610055628,0.451360238856784,0.435886955679985,0.450914090398064,0.448360984321209
2019-02-17,a7a79b8efbceaaac,0a4247ba4ae1cca5,08e908ed6d18d6a0,8fd808923cffff82,Myles Jury,Andre Fili,0,0.718093097178832,0.73629107256889,0.671296907401391,0.715936136548809,0.663515442234615,0.703748608527944,0.653502490769746,0.719645428954164,0.67676832433391,0.643344070472283,0.604374027098431,0.656978871899253,0.618212702325792,0.687925286921024,0.653465186061287,0.686604688086133,0.64181218281353,0.681644494750327,0.641425675617582,0.699493891666836
2019-02-17,a7a79b8efbceaaac,1521f94cafdfd783,6d4b63c767106d3a,a331233f597090a5,Vicente Luque,Bryan Barberena,1,0.7555171980808,0.760725828397877,0.690911021926957,0.730263528396449,0.675149549596235,0.761310379776344,0.700682816139006,0.729693117238553,0.685343279309449,0.845196051380582,0.771927802825927,0.74804123321957,0.691482388730764,0.736514132491319,0.695272620507241,0.739057880514715,0.684427737469842,0.749618880736012,0.697966860643282,0.741570818153257
2019-02-17,a7a79b8efbceaaac,c8bc7e668ffffc7c,242d36d241b43c12,7aa3d6964eff4877,Kron Gracie,Alex Caceres,1,0.557941451274648,0.628619734909601,0.590493660292811,0.607157044817807,0.579275714927709,0.589389315861531,0.565877098144271,0.615534148999207,0.591197588467463,0.587484119142442,0.563153008262097,0.551982297300973,0.538615460161492,0.603297180302805,0.583319498636293,0.559451992022711,0.544304994480771,0.56016793069574,0.546052813235055,0.554915605286482
2019-02-17,a7a79b8efbceaaac,354425c41008a01f,5f179af5fffeb9f6,98215d037be5bcb7,Cortney Casey,Cynthia Calvillo,0,0.293528825844624,0.260438370031735,0.326113183239238,0.301315657934272,0.350287590312451,0.285031024641359,0.337515968833612,0.29750163759798,0.337708690123336,0.335968566443601,0.380040053974272,0.324857192557898,0.367595511172525,0.338505200076309,0.368739563386704,0.304327327950972,0.350958214248089,0.311417245699445,0.352943670042074,0.308124865313139
2019-02-17,a7a79b8efbceaaac,a212e4c197983ad1,6256b2b1562cb8e1,e5010b1b94ca5755,James Vick,Paul Felder,0,0.643848149614297,0.731596915457713,0.667597437290169,0.653677942624945,0.614581386402271,0.705057722670525,0.654545732517407,0.670036601244706,0.635354347282383,0.707540963889358,0.653528742139063,0.631092617293962,0.598254493760283,0.602632707156934,0.582778024279887,0.644146523012142,0.608565437673856,0.655438174399924,0.620385707887823,0.637925420585033
2019-02-17,a7a79b8efbceaaac,01983cba42704c49,0ff11cc094e887bc,8d03ce87ca14e778,Cain Velasquez,Francis Ngannou,0,0.529574579799806,0.603360107973573,0.572418168231156,0.596428882250643,0.571240812222815,0.549907560633049,0.536654200046328,0.584516727741364,0.566496134482145,0.525974166612063,0.518665067352819,0.584896721835546,0.5632389921353,0.462155241167789,0.469609860092931,0.559388689504241,0.544257619830779,0.52837144450547,0.52168153057563,0.527563103972579
2019-02-23,6546af7ab545b90c,e4b13f7f43018ec0,135d124172a0bea3,58bbef3770bb2dfc,Damir Ismagulov,Joel Alvarez,1,0.545639576666117,0.563825607138869,0.544511772527451,0.561878299114166,0.545559367813895,0.558896158835398,0.543282077093804,0.594998372583078,0.574816611200839,0.546843395817273,0.533694871559749,0.552265724412706,0.538826699074599,0.559982735905284,0.548217232909289,0.535861660863571,0.526688935654028,0.538278847879745,0.52926355219371,0.541471648184746
2019-02-23,6546af7ab545b90c,9af62d6e404c1002,9b7694d064a8a0ad,f53d4f21d1b5f2dc,Rustam Khabilov,Diego Ferreira,0,0.757874539585192,0.74280698731184,0.676467105259497,0.760597441947303,0.700376954431033,0.721702572004093,0.667919309192459,0.728477588462692,0.684302081227961,0.840281729134332,0.767204364870066,0.794444427699025,0.7315806973728,0.706653970876913,0.669411829934221,0.773566402441578,0.713739561900987,0.742177873687826,0.691607321584315,0.741933171780295
2019-02-23,6546af7ab545b90c,c77486266b05f934,6a96ad1bc34fb113,e51fcd9cd84c0b93,Ismail Naurdiev,Michel Prazeres,1,0.366655155976154,0.351500429282385,0.395101407958972,0.364769270761915,0.399520203212261,0.33649789012748,0.378040231576,0.364237465234429,0.39254375543263,0.304059428127782,0.355540670222204,0.384396145519735,0.413560537904135,0.402634744621916,0.421510597815243,0.354393727006918,0.390305981721093,0.360835406999583,0.392520473803043,0.373184770321115
2019-02-23,6546af7ab545b90c,18d6df67968bf06b,38c626ca912c7bac,edd02825c29028fe,Damir Hadzovic,Marco Polo Reyes,1,0.538406524537378,0.599393450586181,0.569599372626194,0.565594822752491,0.548309938155166,0.584142809748271,0.561975142148705,0.564999763412632,0.551062878176315,0.588805792731886,0.564116930804577,0.547539826622564,0.535305912549925,0.474030002703398,0.47915306275446,0.560793476225699,0.545309093817474,0.551154324505132,0.539131781628192,0.538591480225679
2019-02-23,6546af7ab545b90c,4e22e3cdb8757be1,38c7f72747f4f712,4798e823ada58fe9,Gillian Robertson,Veronica Hardy,1,0.742408719210969,0.777232870230748,0.704542246691548,0.816972136283279,0.750043168161649,0.75445511955989,0.694905478496484,0.794398452151359,0.742598402849854,0.736848904614346,0.676905879938367,0.779901096963729,0.718747013138794,0.792225992579194,0.745362237972469,0.730553200302192,0.677375728952075,0.733958694743671,0.684637499040859,0.728350427949714
2019-02-23,6546af7ab545b90c,c827f5212a34bf2e,bebb4ae55ac2bf6f,fbf0537e420e698e,Chris Fishgold,Daniel Teymur,1,0.590842827050096,0.598450320096715,0.568929869053151,0.585156873249818,0.562832493709331,0.58443687636794,0.562193670278793,0.564149941583128,0.550392399323736,0.602342829993401,0.574016969602755,0.593739086635125,0.56989313458492,0.579196133317668,0.563743741143386,0.608545805046985,0.581297070339789,0.609257556579754,0.584020757211912,0.589106412181807
2019-02-23,6546af7ab545b90c,fd438db3e60f062a,198994b47f395af0,8be158ca1e5ea6a0,Carlo Pedersoli Jr.,Dwight Grant,0,0.578220920283533,0.596174291962394,0.567315264080492,0.562813162080905,0.54625102481402,0.572547735949312,0.5533740964509,0.590030689913764,0.570870102181495,0.553025248118821,0.538156829951348,0.568744489360791,0.551129992600417,0.577274271389607,0.562187860816485,0.553077411804269,0.539537471930803,0.562619166975644,0.547937085541365,0.570544963369185
2019-02-23,6546af7ab545b90c,14c505d7ad55883c,7279654c7674cd24,d802174b0c0c1f4e,Klidson Abreu,Magomed Ankalaev,0,0.411591309243593,0.416019059010439,0.441309963524786,0.373472630078458,0.406124253726974,0.437673413547201,0.454185094587301,0.38409568674629,0.408506060643642,0.413403634985548,0.437494199259036,0.354540843561311,0.390704619245089,0.355537258138036,0.382889579525812,0.410506601460766,0.433126816248506,0.411811321417737,0.432341808678581,0.41685595411162
