schema_version,settlement_id,betting_status,paper_only,decision_id,capture_id,matchup_id,fight_id,event_id,settled_at_utc,result_source_sha256,target,settlement_status,hypothetical_risk_units,hypothetical_profit_units,forecast_log_loss,forecast_brier_score,forecast_accuracy_credit
1,4006499b50042f92826e57b70266eebcaae40bec3df3b082a881e6c62f811608,disabled_paper_only_no_execution,True,0a2e3613a939e0a0755c0ce121ee80b11f3493ba16c93067aad54ab8d1957904,capture_f05af2c980c0e95c1d597b8544f3c38770a9feb135eec2c438e5c4d70ddba38d,matchup_1f533f099800eeadace7ac5293994566ad62f645a349e83ae1e6e5b1f3466738,71c8ca7442bcb757,0e2c2daf11b5d8f2,2025-11-02T00:00:00.000000Z,dea5a50c8bae94ba75a544852dfb0322a020c9f09ad493e76b97fb6b4c0e0ea5,0,pass,0.0,0.0,0.5495055473007563,0.1787301139053122,1.0
1,5d27824262ea31acdc3a7cf4b1388ceb93e4aee01daa8894aca2396b49f1e6eb,disabled_paper_only_no_execution,True,3947040169a6aca9978491df795e52b62eb0ce0c0a89fc4c024a3510a12ea7dc,capture_f05af2c980c0e95c1d597b8544f3c38770a9feb135eec2c438e5c4d70ddba38d,matchup_c34cfd42ad9f4c895177592de4fe6e931e48de24c578d12732c217104a6d0d78,9d9390b550d77e06,0e2c2daf11b5d8f2,2025-11-02T00:00:00.000000Z,dea5a50c8bae94ba75a544852dfb0322a020c9f09ad493e76b97fb6b4c0e0ea5,0,pass,0.0,0.0,0.700459445461595,0.2536560676434638,0.0
1,6056afd0252482ea8879eacf54b2304223a2725e0c479f8e114bd48bb3ba69dc,disabled_paper_only_no_execution,True,f78b640fed6d5fe7b011996eccefdd3735ef03591f5fd3f936fa265ad6318302,capture_f05af2c980c0e95c1d597b8544f3c38770a9feb135eec2c438e5c4d70ddba38d,matchup_76ef176b08fc75ac8b1b4bc933f7987ac8106d35b5721a0a4662dcdce8b01839,767b78b67c7da17c,0e2c2daf11b5d8f2,2025-11-02T00:00:00.000000Z,dea5a50c8bae94ba75a544852dfb0322a020c9f09ad493e76b97fb6b4c0e0ea5,1,pass,0.0,0.0,1.1354707186671849,0.4606732488163821,0.0
1,767e4436a19a57d01bcac31f87a80078f2b15ca47ae0c0a87999837c91f33afc,disabled_paper_only_no_execution,True,0d9fd508af65ba3e42cd8f8bc6930b048ff181d75dbf790415fe430eacad8071,capture_f05af2c980c0e95c1d597b8544f3c38770a9feb135eec2c438e5c4d70ddba38d,matchup_38dac01eb8193f2012d172b65a9e2ebfff419dacacecd9679e09c58827034816,7add5901fac6ab82,0e2c2daf11b5d8f2,2025-11-02T00:00:00.000000Z,dea5a50c8bae94ba75a544852dfb0322a020c9f09ad493e76b97fb6b4c0e0ea5,0,pass,0.0,0.0,0.38841813187604746,0.10360111011588523,1.0
1,80a7345aec08e8dd06fed36c5ee064a93fea63883583df15139c9b30966828ae,disabled_paper_only_no_execution,True,519905fa7ddd32f23f06624616cfc568887a7e7d726eaffa90be9898a579a4a3,capture_f05af2c980c0e95c1d597b8544f3c38770a9feb135eec2c438e5c4d70ddba38d,matchup_8b1cc24ce75f8fb484561da3a1ee0f70ac440b245ab2d640e6e6c7ecbaa2e629,e6031b5937294176,0e2c2daf11b5d8f2,2025-11-02T00:00:00.000000Z,dea5a50c8bae94ba75a544852dfb0322a020c9f09ad493e76b97fb6b4c0e0ea5,1,pass,0.0,0.0,0.4639114501103087,0.13777516114065588,1.0
1,858fa09305f73b8fda94fb7201c02d282371440593f6e1ac3c5abf89ca6661ff,disabled_paper_only_no_execution,True,2e049c6db50f958ac3c05fe747be829f8d530bb2e6037097c2189ff865207a20,capture_f05af2c980c0e95c1d597b8544f3c38770a9feb135eec2c438e5c4d70ddba38d,matchup_55423e01adc7354326fff8cfa37cc7c545616d1308dd77e6c2138c0e19c1d766,b0f68344e01884ff,0e2c2daf11b5d8f2,2025-11-02T00:00:00.000000Z,dea5a50c8bae94ba75a544852dfb0322a020c9f09ad493e76b97fb6b4c0e0ea5,0,pass,0.0,0.0,0.8255811913217643,0.31586606665186867,0.0
1,8d6a6dc8cc1b7f8cd5c66c7e85afb1b3a4b1fb457af3b2f58a7d826ce0e0aa9a,disabled_paper_only_no_execution,True,2a6a73c75fc343d69a908b5e9559e340fd78cf37a9c4fedf80a4c00640a1f708,capture_f05af2c980c0e95c1d597b8544f3c38770a9feb135eec2c438e5c4d70ddba38d,matchup_d5ca6022577169e9c3edd5dfb6011f35e76fef5fb941ec116d6b25ce4c85ba6c,747d922b329b7f30,0e2c2daf11b5d8f2,2025-11-02T00:00:00.000000Z,dea5a50c8bae94ba75a544852dfb0322a020c9f09ad493e76b97fb6b4c0e0ea5,1,pass,0.0,0.0,0.6303528896016969,0.21864612390459776,1.0
1,b70b987b09a896c1f2ce8ed813b2f03e693c5e5d2a94d02f4cf994abcf466b5c,disabled_paper_only_no_execution,True,bd5aeba0bdf1bc58e8e1394a88ab3e426fac6c56c1ad9c9dd68ac529569e321e,capture_f05af2c980c0e95c1d597b8544f3c38770a9feb135eec2c438e5c4d70ddba38d,matchup_c8c4e50aa35e6cd2ae2d82a89fe181d6216eaf2993b8947e2e5fbfd40e1129f2,32927d50acedb507,0e2c2daf11b5d8f2,2025-11-02T00:00:00.000000Z,dea5a50c8bae94ba75a544852dfb0322a020c9f09ad493e76b97fb6b4c0e0ea5,0,pass,0.0,0.0,0.27388563756977813,0.05739903943380904,1.0
1,e71d70a194891df8e22013da60d9f13a0bedbcb93b60ae64ee8f2beece09377a,disabled_paper_only_no_execution,True,619a7ea8a31208c5211ee738494c912e186861691d10d8c6b105665d05658d0d,capture_f05af2c980c0e95c1d597b8544f3c38770a9feb135eec2c438e5c4d70ddba38d,matchup_082c547ce8d655cf72013bbaced07ecb9772c1d30abdf2b5d83920ba90e1406a,760150e9951e65fa,0e2c2daf11b5d8f2,2025-11-02T00:00:00.000000Z,dea5a50c8bae94ba75a544852dfb0322a020c9f09ad493e76b97fb6b4c0e0ea5,0,pass,0.0,0.0,0.5605649911101924,0.18413845856908714,1.0
1,118fe4f4267f5a25f895f191845334e2edca680506894c3a77146b7b81a6c1b4,disabled_paper_only_no_execution,True,d1c0e674175ebe09c10f739ef67f9f4e4e9b301f210235c68f55542cb495a265,capture_f3236cd5d9b6fa1ed6cd3434d622dc9b9aa9e569dd7953b1855d80d3b137cf81,matchup_fcd6caeaa874b2bf5f89cb437991f117d376d712dc7969b9f75b8f632fe51992,80eae31bc0a94a65,6436029b50a9c255,2025-11-09T00:00:00.000000Z,dea5a50c8bae94ba75a544852dfb0322a020c9f09ad493e76b97fb6b4c0e0ea5,0,pass,0.0,0.0,0.34513044149125893,0.08518927712498948,1.0
1,22fc64fa68b0d6c895bbd1f3fbaab143889fd6f22c466f2c1215578b7e827563,disabled_paper_only_no_execution,True,70cf4961fc9b508a3add461af435d5c3b5dcd5939f646c0d408e45e3c490d2eb,capture_f3236cd5d9b6fa1ed6cd3434d622dc9b9aa9e569dd7953b1855d80d3b137cf81,matchup_e6e2ae8922e8c88185876e978d8cdad9a99564fee6edf6430d777c271a3184d1,e3d657dd88864ba7,6436029b50a9c255,2025-11-09T00:00:00.000000Z,dea5a50c8bae94ba75a544852dfb0322a020c9f09ad493e76b97fb6b4c0e0ea5,0,pass,0.0,0.0,0.8373925838252395,0.3216731412115641,0.0
1,4882ab53581af011f9524bd01bd2e64e11b453b63233cd83364d3a52bfee1e0c,disabled_paper_only_no_execution,True,83c388c66df465f0aae97089d7359c0f52d7dec775615278c658e9dbf92be40c,capture_f3236cd5d9b6fa1ed6cd3434d622dc9b9aa9e569dd7953b1855d80d3b137cf81,matchup_ac8f926323c8f176d7513319862f2df45b85e6b30b6bfb9e6448fab86bd0600e,20971ed9a842b0cb,6436029b50a9c255,2025-11-09T00:00:00.000000Z,dea5a50c8bae94ba75a544852dfb0322a020c9f09ad493e76b97fb6b4c0e0ea5,1,pass,0.0,0.0,0.9445294485142524,0.3734890345087478,0.0
1,4f360b0e5a7a8357b207cc13a45a42f94d7048e1e6b134401048d47848dafab7,disabled_paper_only_no_execution,True,aff50398ca2ea2a595120c97c598a451cc1780856598e5eaff5c6b6317611f35,capture_f3236cd5d9b6fa1ed6cd3434d622dc9b9aa9e569dd7953b1855d80d3b137cf81,matchup_21e66b673d541c02e5e30682f0c20e246eef30a162c7cd097a72ce7906f1a6eb,ac4343150638b635,6436029b50a9c255,2025-11-09T00:00:00.000000Z,dea5a50c8bae94ba75a544852dfb0322a020c9f09ad493e76b97fb6b4c0e0ea5,0,pass,0.0,0.0,0.9698831604163619,0.3854828691301531,0.0
1,62b91718ecbb0821fbf6633e9a4a0d77066ebe0adf5447c3e2aa7af822132851,disabled_paper_only_no_execution,True,757ffa7fd53b586df8c598fef1abc96c2654f27452c574868e8121af35f8f81b,capture_f3236cd5d9b6fa1ed6cd3434d622dc9b9aa9e569dd7953b1855d80d3b137cf81,matchup_8bc20ac02efc528318e76e646573432296b38cc37e6402cd5c3f1c66432c9dae,238c274c90587e21,6436029b50a9c255,2025-11-09T00:00:00.000000Z,dea5a50c8bae94ba75a544852dfb0322a020c9f09ad493e76b97fb6b4c0e0ea5,0,pass,0.0,0.0,0.5027297435063185,0.1561219920643901,1.0
1,6991447d177ce4eef14da54235eb4f72d452e5997765c4fff6e710f321278a24,disabled_paper_only_no_execution,True,ba0586517482cc9d6b907fc9f13d211bcd42900ade48f655cc5630772798f9be,capture_f3236cd5d9b6fa1ed6cd3434d622dc9b9aa9e569dd7953b1855d80d3b137cf81,matchup_8062190ab4ec4081bab719356ed444b175dd51651634b1e022c089afb22f1c48,c6d56aad93f98249,6436029b50a9c255,2025-11-09T00:00:00.000000Z,dea5a50c8bae94ba75a544852dfb0322a020c9f09ad493e76b97fb6b4c0e0ea5,0,pass,0.0,0.0,0.9557163090882355,0.378795198196594,0.0
1,7768347b33ce5315ff8f9ed6475440064621ad3f0441f96c9ee13a20cb69ca57,disabled_paper_only_no_execution,True,e44357dc2a935e73b963a66eab29c09d9be1ca65d4f0db6c352b66b6e9090e90,capture_f3236cd5d9b6fa1ed6cd3434d622dc9b9aa9e569dd7953b1855d80d3b137cf81,matchup_c859d7aa59cdfb358c1025d26ae9c28283095971cb13f2566ee697fadc4d88b5,b23fa678cc65cf5b,6436029b50a9c255,2025-11-09T00:00:00.000000Z,dea5a50c8bae94ba75a544852dfb0322a020c9f09ad493e76b97fb6b4c0e0ea5,0,pass,0.0,0.0,0.4865099353272789,0.14840351251205328,1.0
1,9a90af00bb2cd27f210d38e6429b4e62914df9a639e780441bfce185cdfaf622,disabled_paper_only_no_execution,True,c3cc0eb85f3e734ce9a3686e10d99a0a5ed41927f6420eee40cf646d12149fb6,capture_f3236cd5d9b6fa1ed6cd3434d622dc9b9aa9e569dd7953b1855d80d3b137cf81,matchup_c5d0545ebe3cbcfce65e99f45c1de70dec1fe1793bbdc6e2c2ed2147c86b3a07,f7e9bd2d6f81aeae,6436029b50a9c255,2025-11-09T00:00:00.000000Z,dea5a50c8bae94ba75a544852dfb0322a020c9f09ad493e76b97fb6b4c0e0ea5,1,pass,0.0,0.0,0.25354521633020366,0.05015599689427159,1.0
1,afc3b58d0e629251c8f2a3ba92dc6acd0c4fd2b2da359651b1a603a0dcfa8a60,disabled_paper_only_no_execution,True,cfc65e18e05c85f2a0a0a564d6c2f856859a285906267c5b9bef8ff244244959,capture_f3236cd5d9b6fa1ed6cd3434d622dc9b9aa9e569dd7953b1855d80d3b137cf81,matchup_7ff519964e8a23e7f04a67ef1f9555f423ee381d3cf2ab43d684042f2498757e,4e224ebb6394611d,6436029b50a9c255,2025-11-09T00:00:00.000000Z,dea5a50c8bae94ba75a544852dfb0322a020c9f09ad493e76b97fb6b4c0e0ea5,1,pass,0.0,0.0,0.49098950690992915,0.15052809555989963,1.0
1,2f11f5c1fdbe2d3d1dda3f9ac948eee3b697cf962ff7a2cfa111fbddeda311ec,disabled_paper_only_no_execution,True,c68f3cc4fb0d994e89ed0f75ac3d9377daa03cf2775b2543e3d3561d954244aa,capture_0804c9c0d9451ee17fb4100a90af8ed0284b117e11ee32905730f50bccfe50dc,matchup_0e7df4eb3b0339c1a37c97d3cdac41dd1076437a8a0e60b4fcca8f6bb994e606,9b5f190cd3f5ce16,8db1b36dde268ef6,2025-11-16T00:00:00.000000Z,dea5a50c8bae94ba75a544852dfb0322a020c9f09ad493e76b97fb6b4c0e0ea5,0,pass,0.0,0.0,0.4407369957105984,0.12704808785869795,1.0
1,42f8f73e60f591b76e6bfa8c28ad95b5b1f4284ca131beb89cfb92649ab93c4a,disabled_paper_only_no_execution,True,fbbdb9dfbe07e0e68f2dccc4e70b7520d5edf7a899cd7d206de57843986035ad,capture_0804c9c0d9451ee17fb4100a90af8ed0284b117e11ee32905730f50bccfe50dc,matchup_968fe1e2248046dbabe4e1745c1fa5b134907fa62604f3c36667534c3d3a8897,ebb012c5f3fd0cbb,8db1b36dde268ef6,2025-11-16T00:00:00.000000Z,dea5a50c8bae94ba75a544852dfb0322a020c9f09ad493e76b97fb6b4c0e0ea5,0,pass,0.0,0.0,0.5550077109972746,0.18141820957015534,1.0
1,4e9d120b328df7a562dcb9acbe7951af74e775fac9c8d39bcb56eea5a0c4c6b4,disabled_paper_only_no_execution,True,bd0dc6686e83d0e658ad9ceedc3a34650921fb52df748f9e8e7e2bb3c0f14769,capture_0804c9c0d9451ee17fb4100a90af8ed0284b117e11ee32905730f50bccfe50dc,matchup_52825e3e91aea900fff42f2b1dc9c201854975a3cfb5fa4aa5363477c95dcc95,3c60884853766487,8db1b36dde268ef6,2025-11-16T00:00:00.000000Z,dea5a50c8bae94ba75a544852dfb0322a020c9f09ad493e76b97fb6b4c0e0ea5,1,paper_loss,1.0,-1.0,0.4800435489894621,0.14534664822790264,1.0
1,51673242f716725eb823b8bbae4411be5394408733ac06e8bebeb9afd14ce8a4,disabled_paper_only_no_execution,True,d2b3504c1a95c374b0506f6b4addcdaf0d07928d6ec6a22d9fb1dc990f7a6dba,capture_0804c9c0d9451ee17fb4100a90af8ed0284b117e11ee32905730f50bccfe50dc,matchup_b64119e137a49004d56522910fe0ac41676e566b0d3bce6da89f7090bbe9cf55,856f6ee049373843,8db1b36dde268ef6,2025-11-16T00:00:00.000000Z,dea5a50c8bae94ba75a544852dfb0322a020c9f09ad493e76b97fb6b4c0e0ea5,1,paper_loss,1.0,-1.0,0.41244354458899807,0.1142233350441607,1.0
1,5e2f28c4cab59958205e0dadff09366fae77c8346c48fc4895de026603049afb,disabled_paper_only_no_execution,True,48ea73e09a67ddb789347f4288dc211f7d5eb20cedfb2aeb7ee077a881f94d93,capture_0804c9c0d9451ee17fb4100a90af8ed0284b117e11ee32905730f50bccfe50dc,matchup_fa592b03056e69a43c46a31b1bbb7ae7ba3f55c39dd5fa2421ad43edf88a92be,e3cbd663732f4a98,8db1b36dde268ef6,2025-11-16T00:00:00.000000Z,dea5a50c8bae94ba75a544852dfb0322a020c9f09ad493e76b97fb6b4c0e0ea5,1,pass,0.0,0.0,0.6397100422428963,0.2233079078785611,1.0
1,632fc782c75cc7a76ff569942d48c1639f0bc40207e722748c32f6634c1c9722,disabled_paper_only_no_execution,True,1838c8104eefb7e152bc90218dd2ae2a790d20c4817bd5434e10d171ee4acad7,capture_0804c9c0d9451ee17fb4100a90af8ed0284b117e11ee32905730f50bccfe50dc,matchup_d109778c8b4a626d104547c54fbe6b54d862e68f3d9512daca939644a395a344,909cd8633507a0c8,8db1b36dde268ef6,2025-11-16T00:00:00.000000Z,dea5a50c8bae94ba75a544852dfb0322a020c9f09ad493e76b97fb6b4c0e0ea5,1,pass,0.0,0.0,0.4266437413768349,0.12062004104497023,1.0
1,6558954de43805f3f1946fe821cb11213b909996e4380598e13cf4fb5baf83bf,disabled_paper_only_no_execution,True,5ff5d032c2c440b9dd40cd0b9af1201ed5ca3bf92ef98d819bbedec546dd5d35,capture_0804c9c0d9451ee17fb4100a90af8ed0284b117e11ee32905730f50bccfe50dc,matchup_2e129b9b0c5bb9d38d16624cb5c53498a26affd5c2c2b86b65366d5aa5245e48,477af74ea3cbba8b,8db1b36dde268ef6,2025-11-16T00:00:00.000000Z,dea5a50c8bae94ba75a544852dfb0322a020c9f09ad493e76b97fb6b4c0e0ea5,0,pass,0.0,0.0,0.7644406660589427,0.28558947267059226,0.0
