schema_version,date,event_id,event_url,fight_id,fight_url,fighter_id,fighter_url,opponent_id,opponent_url,fighter,opponent,division,bout_order,label_method,label_finish_round,label_total_fight_seconds,label_time_format,target,elo_slow_diff,elo_medium_diff,elo_fast_diff,division_elo_slow_diff,division_elo_medium_diff,division_elo_fast_diff,elo_medium_reliable_diff,rating_uncertainty_diff,average_opponent_elo_diff,days_since_fight_log_diff,has_history_diff,age_diff,age_squared_diff,age_known_diff,height_diff,height_known_diff,reach_diff,reach_known_diff,career_fights_log_diff,career_wins_log_diff,career_losses_log_diff,career_win_rate_diff,career_finish_win_rate_diff,career_ko_win_rate_diff,career_sub_win_rate_diff,career_finish_loss_rate_diff,recent_1y_fights_log_diff,recent_1y_wins_log_diff,recent_1y_losses_log_diff,recent_1y_win_rate_diff,recent_1y_finish_win_rate_diff,recent_1y_ko_win_rate_diff,recent_1y_sub_win_rate_diff,recent_1y_finish_loss_rate_diff,recent_3y_fights_log_diff,recent_3y_wins_log_diff,recent_3y_losses_log_diff,recent_3y_win_rate_diff,recent_3y_finish_win_rate_diff,recent_3y_ko_win_rate_diff,recent_3y_sub_win_rate_diff,recent_3y_finish_loss_rate_diff,division_fights_log_diff,division_wins_log_diff,division_losses_log_diff,division_win_rate_diff,division_finish_win_rate_diff,division_ko_win_rate_diff,division_sub_win_rate_diff,division_finish_loss_rate_diff,career_sig_landed_per15_diff,career_sig_absorbed_per15_diff,career_sig_accuracy_diff,career_sig_defence_diff,career_total_landed_per15_diff,career_total_absorbed_per15_diff,career_td_landed_per15_diff,career_td_absorbed_per15_diff,career_td_accuracy_diff,career_td_defence_diff,career_control_per15_diff,career_control_absorbed_per15_diff,career_knockdowns_per15_diff,career_knockdowns_absorbed_per15_diff,career_sub_attempts_per15_diff,career_reversals_per15_diff,recent_3y_sig_landed_per15_diff,recent_3y_sig_absorbed_per15_diff,recent_3y_sig_accuracy_diff,recent_3y_sig_defence_diff,recent_3y_total_landed_per15_diff,recent_3y_total_absorbed_per15_diff,recent_3y_td_landed_per15_diff,recent_3y_td_absorbed_per15_diff,recent_3y_td_accuracy_diff,recent_3y_td_defence_diff,recent_3y_control_per15_diff,recent_3y_control_absorbed_per15_diff,recent_3y_knockdowns_per15_diff,recent_3y_knockdowns_absorbed_per15_diff,recent_3y_sub_attempts_per15_diff,recent_3y_reversals_per15_diff
1,2002-09-27,0cf935519d439ba6,http://ufcstats.com/event-details/0cf935519d439ba6,826b03504b9bad4e,http://ufcstats.com/fight-details/826b03504b9bad4e,40a604761ca7d64d,http://ufcstats.com/fighter-details/40a604761ca7d64d,eb1723480fa2f96c,http://ufcstats.com/fighter-details/eb1723480fa2f96c,Din Thomas,Caol Uno,Lightweight,4,U-DEC,3,900.0,,0,-3.5890336763782216,-11.10533106064372,-29.391601201507683,-4.183880910687776,-13.835761833843435,-42.83806697858017,-5.929237591049059,0.13013667368966791,-17.91224686660462,0.951137463204323,0.0,-1.3935660506502394,-74.39601484361128,0.0,2.0,0.0,0.0,-1.0,-0.5108256237659907,-0.4054651081081643,-0.4054651081081643,0.0,-0.08333333333333334,-0.09375,0.03125,0.08333333333333331,-0.4054651081081643,0.0,-0.6931471805599453,0.125,0.033333333333333354,0.024999999999999994,0.024999999999999994,-0.1333333333333333,-0.5108256237659907,-0.4054651081081643,-0.4054651081081643,0.0,-0.08333333333333334,-0.09375,0.03125,0.08333333333333331,-0.5108256237659907,-0.4054651081081643,-0.4054651081081643,0.0,-0.08333333333333334,-0.09375,0.03125,0.08333333333333331,-0.5443138854378233,-8.011490027396817,0.037705520345366006,-0.030440708768741498,22.727955757222865,-12.02226628849575,-1.1884477193020113,0.3909614646699101,0.22883720930232554,0.17999999999999994,74.98222292585152,42.02701578604186,0.0,0.19548073233495505,-0.26323486399532026,-0.5264697279906405,-0.5443138854378233,-8.011490027396817,0.037705520345366006,-0.030440708768741498,22.727955757222865,-12.02226628849575,-1.1884477193020113,0.3909614646699101,0.22883720930232554,0.17999999999999994,74.98222292585152,42.02701578604186,0.0,0.19548073233495505,-0.26323486399532026,-0.5264697279906405
1,2002-09-27,0cf935519d439ba6,http://ufcstats.com/event-details/0cf935519d439ba6,b0ed7f6450ad33c5,http://ufcstats.com/fight-details/b0ed7f6450ad33c5,73c7cfa551289285,http://ufcstats.com/fighter-details/73c7cfa551289285,86dfed7cc24a9fa7,http://ufcstats.com/fighter-details/86dfed7cc24a9fa7,BJ Penn,Matt Serra,Lightweight,5,U-DEC,3,900.0,,1,31.419980040726387,55.65573061044802,88.44990538203001,29.798719646248628,54.577583925467025,90.4106102343469,31.638128565504985,-0.09175170953613693,8.995827295927029,-0.2982641817823177,0.0,-4.5311430527036265,-236.11566248352676,0.0,3.0,0.0,2.0,0.0,0.4054651081081644,0.5108256237659907,0.0,0.10416666666666663,0.2698412698412699,0.42063492063492064,-0.16666666666666669,-0.1746031746031746,0.287682072451781,0.0,0.6931471805599453,-0.11666666666666659,0.09523809523809523,0.26785714285714285,-0.18452380952380953,-0.023809523809523808,0.4054651081081644,0.5108256237659907,0.0,0.10416666666666663,0.2698412698412699,0.42063492063492064,-0.16666666666666669,-0.1746031746031746,1.0986122886681096,0.916290731874155,0.6931471805599453,0.0625,0.15555555555555556,0.37777777777777777,-0.26666666666666666,-0.0888888888888889,25.69813778600014,4.337739560781252,0.15815602836879428,0.09626929674099483,72.65213874723484,15.11898612161841,0.7860589345795146,0.7067276199561916,0.33737373737373744,0.02583732057416266,-56.558484188040325,41.00870949744743,0.5336495701156241,-0.6273963053328686,-2.2896338038822845,-0.6273963053328686,25.69813778600014,4.337739560781252,0.15815602836879428,0.09626929674099483,72.65213874723484,15.11898612161841,0.7860589345795146,0.7067276199561916,0.33737373737373744,0.02583732057416266,-56.558484188040325,41.00870949744743,0.5336495701156241,-0.6273963053328686,-2.2896338038822845,-0.6273963053328686
1,2002-09-27,0cf935519d439ba6,http://ufcstats.com/event-details/0cf935519d439ba6,ffe4379d6bd1e82b,http://ufcstats.com/fight-details/ffe4379d6bd1e82b,2a542ee8a8b83559,http://ufcstats.com/fighter-details/2a542ee8a8b83559,4e9fb05d7e5e61b8,http://ufcstats.com/fighter-details/4e9fb05d7e5e61b8,Tim Sylvia,Wesley Correira,Heavyweight,6,KO/TKO,2,403.0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.685831622176593,135.47180280728094,0.0,5.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2002-09-27,0cf935519d439ba6,http://ufcstats.com/event-details/0cf935519d439ba6,e06ff3d3f1c0ab69,http://ufcstats.com/fight-details/e06ff3d3f1c0ab69,0aa92558424ced9e,http://ufcstats.com/fighter-details/0aa92558424ced9e,50cc91ce2982785d,http://ufcstats.com/fighter-details/50cc91ce2982785d,Randy Couture,Ricco Rodriguez,Heavyweight,7,KO/TKO,5,1384.0,,0,6.509733348519148,12.725484044510722,24.19191505062986,4.902670502080582,5.8389905566837115,-1.846926416776114,26.154234996968626,-0.11388026216662461,49.32595547310916,0.2982641817823177,0.0,14.160164271047226,911.5230180447977,0.0,-3.0,0.0,5.0,1.0,0.5877866649021193,0.47000362924573547,0.6931471805599453,-0.012987012987012991,-0.125,-0.19791666666666669,0.05208333333333334,0.04166666666666666,-0.287682072451781,-0.6931471805599453,0.6931471805599453,-0.25,-0.23809523809523808,-0.244047619047619,0.017857142857142863,0.19047619047619047,0.0,-0.2231435513142097,0.6931471805599453,-0.1428571428571428,-0.25,-0.25,0.0,0.125,0.5877866649021193,0.47000362924573547,0.6931471805599453,-0.012987012987012991,-0.125,-0.19791666666666669,0.05208333333333334,0.04166666666666666,4.74606388318562,13.507803491824262,0.08565244279529993,0.004155898582105189,-5.461043500592098,6.048435734843405,-1.4408152518608928,-0.5927618770922477,-0.13320683111954457,-0.01749999999999996,-150.39215594930585,1.229784845301495,0.0,0.1990269792127377,-0.6576645166478383,-0.5278592375366569,-0.37936825530666596,16.20012158791015,0.04761904761904767,-0.008650976540364841,-15.047272540931118,9.111406669632597,-1.7630945753623766,-0.5535045036441435,-0.19354838709677413,-0.05972222222222223,-150.39215594930585,1.229784845301495,0.0,0.2382843526608419,-1.0557184750733137,-0.5278592375366569
1,2002-11-22,e06fd1260ac865a7,http://ufcstats.com/event-details/e06fd1260ac865a7,e66eebeff23ceb1e,http://ufcstats.com/fight-details/e66eebeff23ceb1e,18aecaf50f52e4c3,http://ufcstats.com/fighter-details/18aecaf50f52e4c3,9ccdd2ce45903f34,http://ufcstats.com/fighter-details/9ccdd2ce45903f34,Phillip Miller,Mark Weir,Middleweight,0,SUB,2,590.0,,1,0.1251873696128314,0.6104360934104989,2.2742653140351194,-15.420993766372249,-30.587969906293665,-60.87399987417007,0.10173934890167402,0.0,2.277121357085207,0.0,0.0,-11.422313483915122,-673.11122635945,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,-0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,-0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,-0.19999999999999998,0.0,0.0,-0.6931471805599453,-0.6931471805599453,0.0,-0.125,-0.15000000000000002,-0.16249999999999998,0.037500000000000006,0.04999999999999999,11.043956043956044,14.5,0.037868162692847096,-0.004371836171191967,37.043956043956044,27.5,2.0,0.0,-0.12333333333333332,0.03888888888888886,290.510989010989,83.0,-0.989010989010989,0.0,0.0,0.0,11.043956043956044,14.5,0.037868162692847096,-0.004371836171191967,37.043956043956044,27.5,2.0,0.0,-0.12333333333333332,0.03888888888888886,290.510989010989,83.0,-0.989010989010989,0.0,0.0,0.0
1,2002-11-22,e06fd1260ac865a7,http://ufcstats.com/event-details/e06fd1260ac865a7,754882d95491d287,http://ufcstats.com/fight-details/754882d95491d287,7f9f528cb72a6ed1,http://ufcstats.com/fighter-details/7f9f528cb72a6ed1,ccdd90bd1fc7dab6,http://ufcstats.com/fighter-details/ccdd90bd1fc7dab6,Travis Wiuff,Vladimir Matyushenko,Heavyweight,1,KO/TKO,1,250.0,,0,-2.099979271470829,-8.753902061013832,-32.12243077098469,0.0,0.0,0.0,-2.501114874575478,0.42264973081037416,-36.8019876309163,0.551780626067397,-1.0,-7.192334017796032,-406.88623630313316,0.0,3.0,0.0,-4.0,-1.0,-1.0986122886681096,-0.6931471805599453,-0.6931471805599453,0.0,0.08333333333333334,0.0625,0.0625,0.08333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0986122886681096,-0.6931471805599453,-0.6931471805599453,0.0,0.08333333333333334,0.0625,0.0625,0.08333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.818181818181818,-17.727272727272727,-0.011538461538461553,0.20354330708661417,-60.54545454545455,-89.18181818181819,-1.090909090909091,-1.3636363636363638,-0.04999999999999999,0.06052631578947365,-252.0,-352.90909090909093,0.0,0.0,0.0,0.0,-9.818181818181818,-17.727272727272727,-0.011538461538461553,0.20354330708661417,-60.54545454545455,-89.18181818181819,-1.090909090909091,-1.3636363636363638,-0.04999999999999999,0.06052631578947365,-252.0,-352.90909090909093,0.0,0.0,0.0,0.0
1,2002-11-22,e06fd1260ac865a7,http://ufcstats.com/event-details/e06fd1260ac865a7,9d9c2c8802d21887,http://ufcstats.com/fight-details/9d9c2c8802d21887,3738e68d2261e60f,http://ufcstats.com/fighter-details/3738e68d2261e60f,b4bc2e3353a770b5,http://ufcstats.com/fighter-details/b4bc2e3353a770b5,Andrei Arlovski,Ian Freeman,Heavyweight,2,KO/TKO,1,78.0,,1,-45.960411705640354,-93.28058962666978,-188.27436305812148,-46.1560003167549,-94.44757263523707,-193.9497014052081,-39.46326603879584,0.05278640450004207,-2.0412696836315263,0.6149824077106087,0.0,-12.235455167693363,-732.0503813267709,0.0,4.0,0.0,7.0,1.0,-0.2231435513142097,-0.6931471805599453,0.4054651081081643,-0.22619047619047622,-0.0892857142857143,-0.23660714285714285,0.15625,0.17857142857142855,0.0,-0.6931471805599453,0.6931471805599453,-0.25,-0.2,-0.19999999999999998,0.0,0.2,-0.2231435513142097,-0.6931471805599453,0.4054651081081643,-0.22619047619047622,-0.0892857142857143,-0.23660714285714285,0.15625,0.17857142857142855,-0.2231435513142097,-0.6931471805599453,0.4054651081081643,-0.22619047619047622,-0.0892857142857143,-0.23660714285714285,0.15625,0.17857142857142855,-2.8437487092643856,17.93606212052373,-0.20086580086580091,0.05142857142857138,-19.289785634628892,24.398000908677872,0.3841229193341869,-0.5514022551732684,0.030000000000000027,0.060504201680672276,-116.0980546032795,111.76737846433439,0.0,0.3841229193341869,0.10842179174755273,-1.3196480938416422,-2.8437487092643856,17.93606212052373,-0.20086580086580091,0.05142857142857138,-19.289785634628892,24.398000908677872,0.3841229193341869,-0.5514022551732684,0.030000000000000027,0.060504201680672276,-116.0980546032795,111.76737846433439,0.0,0.3841229193341869,0.10842179174755273,-1.3196480938416422
1,2002-11-22,e06fd1260ac865a7,http://ufcstats.com/event-details/e06fd1260ac865a7,68b141785f76575b,http://ufcstats.com/fight-details/68b141785f76575b,cb6783c39c01d896,http://ufcstats.com/fighter-details/cb6783c39c01d896,f2925e6db404bf1d,http://ufcstats.com/fighter-details/f2925e6db404bf1d,Tiki Ghosn,Robbie Lawler,Welterweight,3,KO/TKO,1,89.0,,0,-55.42109052618548,-107.01451580070125,-199.31931035752018,-43.23672880950926,-83.81720879886848,-157.5517659915015,-30.57557594305763,0.0,7.278544934245929,1.4213856809311602,0.0,5.10609171800137,237.2218216639705,0.0,-1.0,0.0,-4.0,-1.0,0.0,-1.0986122886681096,1.0986122886681096,-0.39999999999999997,-0.16666666666666666,-0.16666666666666669,0.0,0.33333333333333337,-1.0986122886681096,-1.0986122886681096,0.0,-0.19999999999999996,-0.08333333333333331,-0.10416666666666669,0.0625,0.08333333333333334,0.0,-1.0986122886681096,1.0986122886681096,-0.39999999999999997,-0.16666666666666666,-0.16666666666666669,0.0,0.33333333333333337,-0.4054651081081643,-1.0986122886681096,0.6931471805599453,-0.32499999999999996,-0.1333333333333333,-0.1416666666666667,0.024999999999999994,0.23333333333333336,-38.322822240328264,-20.663711735843222,-0.0465643529822114,-0.1299171842650103,-47.26207289693564,29.904020078100466,-2.961918194640339,1.9978506719732747,-0.2264705882352942,-0.25164835164835175,-165.44428772919605,288.52053955152456,-0.846262341325811,0.0,0.0,0.0,-38.322822240328264,-20.663711735843222,-0.0465643529822114,-0.1299171842650103,-47.26207289693564,29.904020078100466,-2.961918194640339,1.9978506719732747,-0.2264705882352942,-0.25164835164835175,-165.44428772919605,288.52053955152456,-0.846262341325811,0.0,0.0,0.0
1,2002-11-22,e06fd1260ac865a7,http://ufcstats.com/event-details/e06fd1260ac865a7,497a87188392e057,http://ufcstats.com/fight-details/497a87188392e057,952f6fa06f25a0ec,http://ufcstats.com/fighter-details/952f6fa06f25a0ec,c3ea8deeba00462b,http://ufcstats.com/fighter-details/c3ea8deeba00462b,Carlos Newton,Pete Spratt,Welterweight,4,SUB,1,105.0,,1,-24.677751383376744,-44.04524892117752,-77.81225104230657,-29.805275699988215,-56.6675522150922,-104.46671528299657,-11.722089885625337,-0.2988584907226844,38.6113084594258,-0.1466034741918758,0.0,-5.604380561259411,-325.79825450300086,0.0,0.0,0.0,0.0,0.0,1.0986122886681096,0.4054651081081643,1.3862943611198906,-0.1875,-0.06666666666666671,-0.06666666666666667,-0.0444444444444444,0.1333333333333333,0.0,-0.6931471805599453,0.6931471805599453,-0.25,-0.2,0.0,-0.19999999999999998,0.2,0.6931471805599453,0.0,1.0986122886681096,-0.20833333333333331,-0.11428571428571432,-0.04285714285714286,-0.09999999999999998,0.22857142857142854,0.6931471805599453,0.0,1.0986122886681096,-0.20833333333333331,-0.11428571428571432,-0.04285714285714286,-0.09999999999999998,0.22857142857142854,2.9959331626705277,24.501938496130425,-0.11804281345565748,-0.09401709401709402,18.0124407846534,35.67301559992525,1.3949163050216988,1.3706220688959618,0.1375,-0.1777777777777778,115.3746800408824,252.76263781984602,0.0,0.0,0.8126555468872826,0.8369497830130193,2.803791572073335,24.93157623393421,-0.12407407407407406,-0.09661835748792269,18.094536047973513,36.44087879089371,1.1342155009451795,1.407186982751603,0.10333333333333333,-0.1777777777777778,115.3746800408824,252.76263781984602,0.0,0.0,-0.010582393429871328,0.8506616257088846
1,2002-11-22,e06fd1260ac865a7,http://ufcstats.com/event-details/e06fd1260ac865a7,b0bb09e4ca8343af,http://ufcstats.com/fight-details/b0bb09e4ca8343af,31ceaf0e670c1578,http://ufcstats.com/fighter-details/31ceaf0e670c1578,621a6c59f88a44fe,http://ufcstats.com/fighter-details/621a6c59f88a44fe,Gil Castillo,Matt Hughes,Welterweight,5,KO/TKO,1,300.0,,0,-51.55465991911137,-95.09562140872777,-165.73063708598283,-28.01569429293727,-52.78355683265272,-94.02715755089048,-52.777809286949605,0.19938579618039864,-3.1077890208594,0.8653930853651586,0.0,7.9780971937029435,528.1161778216285,0.0,0.0,0.0,-3.0,-1.0,-0.8472978603872037,-1.0986122886681096,0.0,-0.2222222222222222,-0.33333333333333337,-0.35,0.05,-0.033333333333333354,-0.4054651081081643,-0.4054651081081643,0.0,-0.07499999999999996,-0.3,-0.30833333333333335,0.024999999999999994,0.033333333333333354,-0.6931471805599454,-0.916290731874155,0.0,-0.1875,-0.38888888888888895,-0.4027777777777778,0.04166666666666667,-0.05555555555555555,-1.0986122886681096,-0.916290731874155,-0.6931471805599453,-0.0625,-0.35555555555555557,-0.37777777777777777,0.06666666666666667,-0.0222222222222222,-21.72623830258125,18.41482835767038,-0.17997968418136484,-0.08206686930091178,0.8061295677067051,61.017801727248674,-2.0358921311554283,0.27272727272727276,-0.2642424242424242,-0.03434343434343434,-176.10993769395463,97.19432750366859,0.0,-0.23815824292140778,-0.47631648584281555,0.0,-21.72623830258125,18.41482835767038,-0.17997968418136484,-0.08206686930091178,0.8061295677067051,61.017801727248674,-2.0358921311554283,0.27272727272727276,-0.2642424242424242,-0.03434343434343434,-176.10993769395463,97.19432750366859,0.0,-0.23815824292140778,-0.47631648584281555,0.0
1,2002-11-22,e06fd1260ac865a7,http://ufcstats.com/event-details/e06fd1260ac865a7,9a0865000a3d642e,http://ufcstats.com/fight-details/9a0865000a3d642e,a390eb8a9b2df298,http://ufcstats.com/fighter-details/a390eb8a9b2df298,d468288756ae3982,http://ufcstats.com/fighter-details/d468288756ae3982,Chuck Liddell,Renato Sobral,Light Heavyweight,6,KO/TKO,1,175.0,,1,67.32266824370345,123.47160416335691,207.80892799489197,55.68785504220932,106.37966096622335,194.4766199573162,81.68526976600265,-0.16666666666666669,2.5565839230994243,0.1466034741918758,0.0,5.722108145106091,344.1254688991114,0.0,1.0,0.0,1.0,0.0,0.810930216216329,0.9808292530117262,0.0,0.18939393939393934,0.10714285714285715,0.12202380952380952,-0.04464285714285714,0.023809523809523808,0.0,0.4054651081081643,-0.6931471805599453,0.19999999999999996,0.0,0.0,0.0,0.0,0.4054651081081644,0.6931471805599454,-0.6931471805599453,0.22916666666666663,0.07936507936507936,0.08730158730158731,-0.023809523809523808,-0.031746031746031744,0.5108256237659907,0.916290731874155,-0.6931471805599453,0.2857142857142857,0.08333333333333334,0.09375,-0.03125,-0.04166666666666666,17.289976951348656,5.626674141904939,-0.04596339333181437,0.008183096790691735,-0.9151560455989554,-33.85043294088332,-0.9969476110384352,1.1804024169937084,-0.08666666666666667,0.12893617021276593,-156.23949544021133,-197.06554163470554,0.5045785834423472,0.0,-1.6666666666666667,0.16819286114744905,14.452419793365964,6.59325720500272,-0.06906396425847222,-0.002120654054355686,-13.72104404567699,-33.69385535617183,-1.3333333333333333,0.8901576943991303,-0.21666666666666667,0.1505882352941177,-180.05111473626968,-203.0777596519848,0.7340946166394781,0.0,-1.6666666666666667,0.0
1,2002-11-22,e06fd1260ac865a7,http://ufcstats.com/event-details/e06fd1260ac865a7,9e6f956caa7b549b,http://ufcstats.com/fight-details/9e6f956caa7b549b,2f732dd9210d301f,http://ufcstats.com/fighter-details/2f732dd9210d301f,63b65af1c5cb02cb,http://ufcstats.com/fighter-details/63b65af1c5cb02cb,Tito Ortiz,Ken Shamrock,Light Heavyweight,7,KO/TKO,3,900.0,,1,41.87293440311669,79.09227847888155,138.40891521448157,28.775448074135056,57.55089614827011,115.10179229654022,56.426528990441284,-0.031821988755569686,-11.35384351480161,-1.4672502274725323,0.0,-10.948665297741272,-729.2815277994454,0.0,2.0,0.0,2.0,0.0,0.2006706954621511,0.4054651081081646,0.4054651081081643,0.04895104895104896,-0.09999999999999998,0.2357142857142857,-0.35,0.11428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.791759469228055,1.791759469228055,0.0,0.3125,0.19444444444444442,0.11805555555555558,0.0069444444444444475,-0.1388888888888889,1.0986122886681096,1.0986122886681096,0.0,0.19999999999999996,0.08333333333333331,0.10416666666666669,-0.0625,-0.08333333333333334,30.037268708564746,2.198322669038645,0.09544423830138127,0.13087633087633088,80.09182325387009,7.519377751231019,1.7102975952707937,0.2569226377390808,0.07857142857142857,0.05777777777777782,510.0870827285922,23.51233671988389,0.0,0.2569226377390808,-1.9306997675277233,0.0,39.84034833091437,7.83744557329463,0.210377358490566,0.038235294117647034,112.3367198838897,38.20754716981132,2.9390420899854863,0.3265602322206096,0.21190476190476193,0.07857142857142863,510.0870827285922,23.51233671988389,0.0,0.3265602322206096,0.6531204644412192,0.0
1,2003-02-28,bba678d312590087,http://ufcstats.com/event-details/bba678d312590087,0dade757305afebd,http://ufcstats.com/fight-details/0dade757305afebd,5f04e3d58d9ce982,http://ufcstats.com/fighter-details/5f04e3d58d9ce982,7d21de9c6d7c98b2,http://ufcstats.com/fighter-details/7d21de9c6d7c98b2,Yves Edwards,Rich Clementi,Lightweight,0,SUB,3,847.0,,1,-9.693226690217898,-16.894797564049213,-21.138686264929902,0.3267608292987916,1.4292450198195183,7.40133332038522,-6.33554908651854,-0.5,-7.800952073546341,-1.0649843722383547,1.0,-0.5010266940451729,-26.71730847342326,0.0,0.0,0.0,1.0,0.0,1.3862943611198906,0.6931471805599453,1.0986122886681096,-0.08333333333333331,0.0357142857142857,0.0625,-0.08035714285714286,-0.10714285714285715,1.0986122886681096,0.6931471805599453,0.6931471805599453,0.0,0.08333333333333331,0.10416666666666669,-0.0625,-0.08333333333333334,1.3862943611198906,0.6931471805599453,1.0986122886681096,-0.08333333333333331,0.0357142857142857,0.0625,-0.08035714285714286,-0.10714285714285715,1.0986122886681096,0.6931471805599453,0.6931471805599453,0.0,0.08333333333333331,0.10416666666666669,-0.0625,-0.08333333333333334,9.06801007556675,9.391867578265563,0.0848837209302325,-0.039583333333333304,20.40302267002519,25.58474271320619,0.3238575026988125,1.9431450161928752,0.07222222222222224,0.011538461538461497,117.23641597697014,296.9773299748111,0.0,0.0,0.3238575026988125,0.647715005397625,9.06801007556675,9.391867578265563,0.0848837209302325,-0.039583333333333304,20.40302267002519,25.58474271320619,0.3238575026988125,1.9431450161928752,0.07222222222222224,0.011538461538461497,117.23641597697014,296.9773299748111,0.0,0.0,0.3238575026988125,0.647715005397625
1,2003-02-28,bba678d312590087,http://ufcstats.com/event-details/bba678d312590087,62ed2b178310306e,http://ufcstats.com/fight-details/62ed2b178310306e,8dc46e9a7895ce1a,http://ufcstats.com/fighter-details/8dc46e9a7895ce1a,d90b630e0561818b,http://ufcstats.com/fighter-details/d90b630e0561818b,Alexandre Dantas,Gan McGee,Heavyweight,1,KO/TKO,1,289.0,,0,-17.783969226844874,-39.950495559525734,-93.8176423563109,-17.171018042515698,-36.97804978614704,-82.3075641608682,-8.304629888053569,0.12975651199692162,-20.415850534952597,1.7477963458069388,0.0,-2.275154004106774,-114.37125987516629,0.0,-8.0,0.0,0.0,0.0,-0.4054651081081643,-0.6931471805599453,0.0,-0.125,-0.1333333333333333,-0.1416666666666667,0.024999999999999994,0.06666666666666671,-0.6931471805599453,-0.6931471805599453,0.0,-0.125,-0.15000000000000002,-0.16249999999999998,0.037500000000000006,0.04999999999999999,-0.4054651081081643,-0.6931471805599453,0.0,-0.125,-0.1333333333333333,-0.1416666666666667,0.024999999999999994,0.06666666666666671,-0.6931471805599453,-0.6931471805599453,0.0,-0.125,-0.15000000000000002,-0.16249999999999998,0.037500000000000006,0.04999999999999999,-12.75,-10.5,0.09285714285714286,0.020588235294117685,-12.75,-10.5,0.0,0.0,0.09545454545454546,0.0,-8.25,0.0,0.0,0.0,0.0,0.0,-12.75,-10.5,0.09285714285714286,0.020588235294117685,-12.75,-10.5,0.0,0.0,0.09545454545454546,0.0,-8.25,0.0,0.0,0.0,0.0,0.0
1,2003-02-28,bba678d312590087,http://ufcstats.com/event-details/bba678d312590087,6a0c5b9079a4128e,http://ufcstats.com/fight-details/6a0c5b9079a4128e,40a604761ca7d64d,http://ufcstats.com/fighter-details/40a604761ca7d64d,86dfed7cc24a9fa7,http://ufcstats.com/fighter-details/86dfed7cc24a9fa7,Din Thomas,Matt Serra,Lightweight,2,S-DEC,3,900.0,,1,-12.908281143194245,-27.305980836265007,-55.70572018598955,-16.072676866145457,-34.143128629094235,-70.94091697397675,-10.478745626553064,0.05278640450004207,-12.418031586808638,0.0,0.0,-2.324435318275153,-128.21464300421496,0.0,3.0,0.0,2.0,-1.0,-0.2231435513142097,-0.4054651081081643,0.0,-0.08333333333333331,-0.10714285714285715,0.013392857142857137,-0.11160714285714286,0.0357142857142857,-0.4054651081081643,-0.6931471805599453,0.0,-0.125,-0.1333333333333333,0.024999999999999994,-0.1416666666666667,0.033333333333333354,-0.2231435513142097,-0.4054651081081643,0.0,-0.08333333333333331,-0.10714285714285715,0.013392857142857137,-0.11160714285714286,0.0357142857142857,0.287682072451781,0.0,0.4054651081081643,-0.08333333333333331,-0.19047619047619047,-0.017857142857142863,-0.18452380952380953,0.11904761904761904,10.056218305240868,4.779306857832264,0.1836096340319049,0.026510067114093983,37.41312361185507,5.492506729009079,-0.09920386603056053,-0.08743957241381617,0.3025943396226415,0.18333333333333335,-60.38870561065028,152.46457779535464,0.0,-0.16311485121088792,-1.1300396648594708,-0.47758026001591936,10.056218305240868,4.779306857832264,0.1836096340319049,0.026510067114093983,37.41312361185507,5.492506729009079,-0.09920386603056053,-0.08743957241381617,0.3025943396226415,0.18333333333333335,-60.38870561065028,152.46457779535464,0.0,-0.16311485121088792,-1.1300396648594708,-0.47758026001591936
