schema_version,settlement_id,betting_status,paper_only,decision_id,capture_id,matchup_id,fight_id,event_id,settled_at_utc,result_source_sha256,target,settlement_status,hypothetical_risk_units,hypothetical_profit_units,forecast_log_loss,forecast_brier_score,forecast_accuracy_credit
1,c1b31d59597575bd22e1cfe0338aa1c9339b00b6ed6352fc0ff89b07970de9c5,disabled_paper_only_no_execution,True,3725276d11aafd1af4d482475b305374e4d4c487c682b045a76e92d9c514423a,capture_20260904T172656316630Z_33900328517_1_edfac4e1ad8c,matchup_e77fa0e4f3862227418eef40fbbb1a99437034414985a81107bee615f9da08ca,ad17c34e0cc7d702,2144954270be834d,2026-09-06T14:44:28.000000Z,769905304f60076c05b58207f16b7d3623898ba609a4186010157f9504197b36,0,paper_win,1.0,0.5050505050505051,0.37896433338644164,0.09949606690439053,1.0
1,c725effb21e52840387926a36eba25b55dc5cda62bc931b8a3d7240ef1849c59,disabled_paper_only_no_execution,True,73c2face3c0e1c82a43d27d68600a959603a405b9a455be56513091fb754eb44,capture_20260904T172656316630Z_33900328517_1_edfac4e1ad8c,matchup_28fea7b40a742271baa73e0e4459f1d5777e4498f310623c111e7397e38f7183,e5fd7ef7ccf955b8,2144954270be834d,2026-09-06T14:44:28.000000Z,769905304f60076c05b58207f16b7d3623898ba609a4186010157f9504197b36,0,paper_loss,1.0,-1.0,0.9118382604075005,0.35786123482615917,0.0
1,fe941ab20c2f9568902ef3548364d35d17b91868e1d2c2323acbdc022f1e91e0,disabled_paper_only_no_execution,True,09c51977727108b1c192d3b3356ae85f339009476259dd9cbe7b2a9122cd5ffd,capture_20260904T172656316630Z_33900328517_1_edfac4e1ad8c,matchup_4b14d6546c8101cf4e7844a682d653e6a80eb09ed63c589aec54a33e149df254,1f973e21581b082a,2144954270be834d,2026-09-06T14:44:28.000000Z,769905304f60076c05b58207f16b7d3623898ba609a4186010157f9504197b36,0,pass,0.0,0.0,0.7504376507312541,0.27861520663327116,0.0
1,083552d0c926b00e4419a043a79330639748ee828d9a9246e727abff0998458d,disabled_paper_only_no_execution,True,72a6f6cec28f62ea3bec4e6d00cc7e968d84c52d3f3ec0d793735521d47c14b2,capture_20260918T232830347226Z_35405613816_1_71cb2a01e5ef,matchup_41ba239087a241674fcd8f74181fb92a25ca542b10d45301b7c21c7489209f99,3f2d637ffb324a51,8a0a35e7c74bebcc,2026-09-20T14:44:43.000000Z,63f7e229c2d1d1cc26ee80b720668f23fc6505d9d8d1842527e296c7d479925b,1,pass,0.0,0.0,0.23284935847217944,0.04315054236712118,1.0
1,0ab79d388d9358104cf0a7374a5a56b7ca1b6f515b65787a70b2609471e09598,disabled_paper_only_no_execution,True,c2cb741c83ef3ce96d4a89ac48f045894a40a4fe4d86a335cb48e189f6975de6,capture_20260918T232830347226Z_35405613816_1_71cb2a01e5ef,matchup_6e355a8ad7d197cbe29ce642d75d50d2a8e45844e42d87852e64e4bf6ec40b9c,568ec6af4008355a,8a0a35e7c74bebcc,2026-09-20T14:44:43.000000Z,63f7e229c2d1d1cc26ee80b720668f23fc6505d9d8d1842527e296c7d479925b,1,paper_win,1.0,0.7407407407407407,0.47977285171343587,0.14521894570274968,1.0
1,15ccc6a1b1b6c66ce9cbbac6ef6de0c78b17ca866de2d745e7d8ae564c0ab6db,disabled_paper_only_no_execution,True,4d5f48a94126e0ed00b98fea2ebe7d9f580d2a7304f1beeca9017cdcd135928d,capture_20260918T232830347226Z_35405613816_1_71cb2a01e5ef,matchup_24d2abb788a1cd512c495fdc548d6e73ba97540b84f658b9ddefdfce49e378d6,023ce4fa7b7b76f9,8a0a35e7c74bebcc,2026-09-20T14:44:43.000000Z,63f7e229c2d1d1cc26ee80b720668f23fc6505d9d8d1842527e296c7d479925b,1,pass,0.0,0.0,3.3633018878821206,0.931957084445079,0.0
1,5c67ca45acda7bb4bea498df9888a3ee731605ae374b48e3268b9213edb90a4c,disabled_paper_only_no_execution,True,9fcb72273bc83aee5d3ed36d1ce3b9523678bec95544f75bfe861fbce11afd42,capture_20260918T232830347226Z_35405613816_1_71cb2a01e5ef,matchup_8cb639734e70349cede5526c9186ce46910e1a9fe372bc84895459f47f63314c,73304588cef4f88b,8a0a35e7c74bebcc,2026-09-20T14:44:43.000000Z,63f7e229c2d1d1cc26ee80b720668f23fc6505d9d8d1842527e296c7d479925b,1,pass,0.0,0.0,0.3833127086386358,0.10137873586189086,1.0
1,77f16a46c6e51c47b3446fbc123fdead095951b16a4497db421a98bd9d3311c5,disabled_paper_only_no_execution,True,579035682a8976b7a02310fda2630b6a293e2b9c29b5f4f63be0d868154df820,capture_20260918T232830347226Z_35405613816_1_71cb2a01e5ef,matchup_ae4469d6e6c383f48dab6d33688d521769dc4791855bdb3c6cf4abaa090c38c7,d0361fe28d05a0b5,8a0a35e7c74bebcc,2026-09-20T14:44:43.000000Z,63f7e229c2d1d1cc26ee80b720668f23fc6505d9d8d1842527e296c7d479925b,1,pass,0.0,0.0,1.1621738912930621,0.47223636851071576,0.0
1,931a398810770d888fd6a7c04beccfbfcf293b4e727b22a31776d449af27fbff,disabled_paper_only_no_execution,True,0b62304a4edbf3bd888748b470d6e4f2b8e3080d6f9aaa18c14a7321294e41ce,capture_20260918T232830347226Z_35405613816_1_71cb2a01e5ef,matchup_bec90fe45f91dcb38f05be1a35565a02b9c8e1ca4de8ffb24483749c9958aa9c,f7810c98786c3dd8,8a0a35e7c74bebcc,2026-09-20T14:44:43.000000Z,63f7e229c2d1d1cc26ee80b720668f23fc6505d9d8d1842527e296c7d479925b,1,pass,0.0,0.0,1.3514774929988518,0.5492921789284929,0.0
1,c10f7984e2cc8b52fa187615126de73b907c8f0b9d53e1b31c8d6ea0252bfd43,disabled_paper_only_no_execution,True,c09464a7b909039de6c153f9d76c15c7da9b51d982499e00c831f13c53fa34ea,capture_20260918T232830347226Z_35405613816_1_71cb2a01e5ef,matchup_46acdff5f3e3f7792daa1d5df06232e0e473168e2b7cb8890421fed3e858632b,fe612d20eec7ef35,8a0a35e7c74bebcc,2026-09-20T14:44:43.000000Z,63f7e229c2d1d1cc26ee80b720668f23fc6505d9d8d1842527e296c7d479925b,0,paper_win,1.0,0.3225806451612903,0.23294391194276703,0.04318166907389963,1.0
1,d73d541a697e7512f79ce49b34549564c5b71d7b6c9f03f3e3fcb7a7f0caf72c,disabled_paper_only_no_execution,True,97e7ec717a487e7d083b3c5743248851bdd75e08c3dc3c7e657a656c5f86025f,capture_20260918T232830347226Z_35405613816_1_71cb2a01e5ef,matchup_c79dcc9635165d1f4a1e239bf9c5b598ecfcf90c75e2f49b00cff1c9260a3fd4,51789f77811b1817,8a0a35e7c74bebcc,2026-09-20T14:44:43.000000Z,63f7e229c2d1d1cc26ee80b720668f23fc6505d9d8d1842527e296c7d479925b,0,paper_win,1.0,0.2,0.12335511304370113,0.01346767102790669,1.0
1,d9d724ddb2534f6b0a815215647c17ea70f70ade407b9b363b4d3432499ca8b6,disabled_paper_only_no_execution,True,d815bdab20808440abdbf5bc64e004531ddb6e77da8ccb46ccec30003a1da698,capture_20260918T232830347226Z_35405613816_1_71cb2a01e5ef,matchup_acd0e6b31a1c8fb3bae358145f988d378eaf334300bf13546996916eed3530b8,9be47241c960d082,8a0a35e7c74bebcc,2026-09-20T14:44:43.000000Z,63f7e229c2d1d1cc26ee80b720668f23fc6505d9d8d1842527e296c7d479925b,0,paper_win,1.0,0.5555555555555556,0.41013025540351933,0.11318930877438423,1.0
1,eb2f36fb9bc9b43dc92802b19a83ba5fdcc6bbfe4e62261fc5ce46b1f3875c20,disabled_paper_only_no_execution,True,1e78f442d5925669fa48390288017df53f6887de2885b9e012aaff5e79ffefdf,capture_20260918T232830347226Z_35405613816_1_71cb2a01e5ef,matchup_476907300c352a3007df1648d5891307dad34b5ffaf7f0940510328bb5dda3c1,196c64693a2ce308,8a0a35e7c74bebcc,2026-09-20T14:44:43.000000Z,63f7e229c2d1d1cc26ee80b720668f23fc6505d9d8d1842527e296c7d479925b,0,paper_loss,1.0,-1.0,1.4386234445980657,0.5817812660935683,0.0
1,f6f04390250a5a63a714ee5be4f0d1c943acd4d314c0607ab4e41f73b19b19e0,disabled_paper_only_no_execution,True,6e02b4f275c63367a618471b1ecd8ba088dd81276f6b63e0462fd3c1eeecf6e1,capture_20260918T232830347226Z_35405613816_1_71cb2a01e5ef,matchup_730df33900ec43538f5d7a9c368cd8fc9d91aef0d76aae08a2e109ea2630641f,2e35163040eb3189,8a0a35e7c74bebcc,2026-09-20T14:44:43.000000Z,63f7e229c2d1d1cc26ee80b720668f23fc6505d9d8d1842527e296c7d479925b,1,pass,0.0,0.0,0.2050596877582469,0.03437364449252833,1.0
