schema_version,forecast_id,policy_version,matchup_id,event_id,event_date,timing_precision,event_start_utc,fighter_id,opponent_id,fighter_name,opponent_name,forecast_issued_at_utc,source_commit_sha,experiment_sha256,training_start,training_through,training_fights,training_fingerprint_sha256,model_id,published_model_id,published_model_probability,bayesian_probability,bayesian_lower_probability,bayesian_upper_probability,frozen_blend_probability,bayesian_weight,calibration_slope,fighter_prior_fights,opponent_prior_fights,mean_chain_difference,paper_only,candidate_only,execution_enabled
1,3088359e7298a58f26412076f309ea35a42f22202a7ae8fd0d9f978782181289,bayesian-logistic-blend-shadow-v1,matchup_5b75d6b29b94ef096db1dd93571feaf46134f07f9341c05258a44c34dcd700ec,8a0a35e7c74bebcc,2026-09-19,date,,b6452706b373eea1,def8166ff24bd237,Renato Moicano,Brian Ortega,2026-09-13T14:44:13.000000Z,fd25fd9b3a84a37ba9b2d66d84c30dda47437dce,dd277f070a1d48b5fe2f7269855b20868bc9264712e526d06255897238a7b1ea,2016-09-17,2026-09-12,4950,a589a7a577c740e3d04ec33bf8cb6cb37890a058f58fafdc91133634c30037b4,bcf495b4e10e8573d5c4,35e4ecfdff7cbda98fa3,0.7261976156502801,0.7440921267386568,0.6360807082451624,0.8319837717637071,0.7360686925721532,0.5462639465757038,1.2106521382419773,20,14,0.0022349672005085907,True,True,False
1,3105a8d9f9b8b60a055f89c9f679b1b8be44bfff7a191f8f11d910ed19441c07,bayesian-logistic-blend-shadow-v1,matchup_46acdff5f3e3f7792daa1d5df06232e0e473168e2b7cb8890421fed3e858632b,8a0a35e7c74bebcc,2026-09-19,date,,eae48ff31db420c2,9c393e836a852f30,Arman Tsarukyan,Mauricio Ruffy,2026-09-13T14:44:13.000000Z,fd25fd9b3a84a37ba9b2d66d84c30dda47437dce,dd277f070a1d48b5fe2f7269855b20868bc9264712e526d06255897238a7b1ea,2016-09-17,2026-09-12,4950,a589a7a577c740e3d04ec33bf8cb6cb37890a058f58fafdc91133634c30037b4,bcf495b4e10e8573d5c4,35e4ecfdff7cbda98fa3,0.7476876699147714,0.7638933930385267,0.6781571796136807,0.8358651715012574,0.7566305529008515,0.5462639465757038,1.2106521382419773,12,6,0.0022349672005085907,True,True,False
1,42d072dc561aad485fda06d011189814f6e542d4f44b5b0d0389960ae16e4b68,bayesian-logistic-blend-shadow-v1,matchup_6e355a8ad7d197cbe29ce642d75d50d2a8e45844e42d87852e64e4bf6ec40b9c,8a0a35e7c74bebcc,2026-09-19,date,,17e97649403ba428,a0f0004aadf10b71,Joshua Van,Alexandre Pantoja,2026-09-13T14:44:13.000000Z,fd25fd9b3a84a37ba9b2d66d84c30dda47437dce,dd277f070a1d48b5fe2f7269855b20868bc9264712e526d06255897238a7b1ea,2016-09-17,2026-09-12,4950,a589a7a577c740e3d04ec33bf8cb6cb37890a058f58fafdc91133634c30037b4,bcf495b4e10e8573d5c4,35e4ecfdff7cbda98fa3,0.7779829298970758,0.7941254985043725,0.7149619572616949,0.8595114764124031,0.78691095966272,0.5462639465757038,1.2106521382419773,11,18,0.0022349672005085907,True,True,False
1,510ebf049e06fe012be97d1a6eb26f9bb77dec6ce9db70a06bed3ca1a36294f0,bayesian-logistic-blend-shadow-v1,matchup_41ba239087a241674fcd8f74181fb92a25ca542b10d45301b7c21c7489209f99,8a0a35e7c74bebcc,2026-09-19,date,,c62fbc117d57b943,140567899d98978a,Tai Tuivasa,Robelis Despaigne,2026-09-13T14:44:13.000000Z,fd25fd9b3a84a37ba9b2d66d84c30dda47437dce,dd277f070a1d48b5fe2f7269855b20868bc9264712e526d06255897238a7b1ea,2016-09-17,2026-09-12,4950,a589a7a577c740e3d04ec33bf8cb6cb37890a058f58fafdc91133634c30037b4,bcf495b4e10e8573d5c4,35e4ecfdff7cbda98fa3,0.46462286399038044,0.47051732632934623,0.3494645510969968,0.5914108708150886,0.4678416774900044,0.5462639465757038,1.2106521382419773,18,3,0.0022349672005085907,True,True,False
1,5462aa2b33847197cfe8069512610de0aa88baea7137a082ea797df53af0e095,bayesian-logistic-blend-shadow-v1,matchup_c79dcc9635165d1f4a1e239bf9c5b598ecfcf90c75e2f49b00cff1c9260a3fd4,8a0a35e7c74bebcc,2026-09-19,date,,e463ce0a2ca474f4,6967153c7edb4d87,Ryan Gandra,Ozzy Diaz,2026-09-13T14:44:13.000000Z,fd25fd9b3a84a37ba9b2d66d84c30dda47437dce,dd277f070a1d48b5fe2f7269855b20868bc9264712e526d06255897238a7b1ea,2016-09-17,2026-09-12,4950,a589a7a577c740e3d04ec33bf8cb6cb37890a058f58fafdc91133634c30037b4,bcf495b4e10e8573d5c4,35e4ecfdff7cbda98fa3,0.6349236359436917,0.6514447723086424,0.5542482651220931,0.7394664538833272,0.6439908210317243,0.5462639465757038,1.2106521382419773,2,3,0.0022349672005085907,True,True,False
1,6166c70fb581f4f60d625251d5ea64a54dac32cff670b90e29a1b076b3e5d966,bayesian-logistic-blend-shadow-v1,matchup_acd0e6b31a1c8fb3bae358145f988d378eaf334300bf13546996916eed3530b8,8a0a35e7c74bebcc,2026-09-19,date,,4144798612ef96e5,1e719d4b676dc19a,Edmen Shahbazyan,Brunno Ferreira,2026-09-13T14:44:13.000000Z,fd25fd9b3a84a37ba9b2d66d84c30dda47437dce,dd277f070a1d48b5fe2f7269855b20868bc9264712e526d06255897238a7b1ea,2016-09-17,2026-09-12,4950,a589a7a577c740e3d04ec33bf8cb6cb37890a058f58fafdc91133634c30037b4,bcf495b4e10e8573d5c4,35e4ecfdff7cbda98fa3,0.7069627320636744,0.7182477208857648,0.6610013382649926,0.7714285083558113,0.7131601040883128,0.5462639465757038,1.2106521382419773,15,10,0.0022349672005085907,True,True,False
1,7d12e2de4ae75916fbab38c6787ebe9119387e993ed231112ff8c0aaa7e96d3d,bayesian-logistic-blend-shadow-v1,matchup_730df33900ec43538f5d7a9c368cd8fc9d91aef0d76aae08a2e109ea2630641f,8a0a35e7c74bebcc,2026-09-19,date,,9560ff14eb3129f7,791c8437b341fba5,Giga Chikadze,Joanderson Brito,2026-09-13T14:44:13.000000Z,fd25fd9b3a84a37ba9b2d66d84c30dda47437dce,dd277f070a1d48b5fe2f7269855b20868bc9264712e526d06255897238a7b1ea,2016-09-17,2026-09-12,4950,a589a7a577c740e3d04ec33bf8cb6cb37890a058f58fafdc91133634c30037b4,bcf495b4e10e8573d5c4,35e4ecfdff7cbda98fa3,0.2491676135769652,0.23046896855741386,0.1638504872043508,0.3067377528977213,0.23882942061211898,0.5462639465757038,1.2106521382419773,12,10,0.0022349672005085907,True,True,False
1,98f76aab2c7f11442c9651556be5cb79961795f3be020e262664240b463a173e,bayesian-logistic-blend-shadow-v1,matchup_ae4469d6e6c383f48dab6d33688d521769dc4791855bdb3c6cf4abaa090c38c7,8a0a35e7c74bebcc,2026-09-19,date,,7c7332319c14094c,f1d64ae34e088832,Marlon Vera,Charles Jourdain,2026-09-13T14:44:13.000000Z,fd25fd9b3a84a37ba9b2d66d84c30dda47437dce,dd277f070a1d48b5fe2f7269855b20868bc9264712e526d06255897238a7b1ea,2016-09-17,2026-09-12,4950,a589a7a577c740e3d04ec33bf8cb6cb37890a058f58fafdc91133634c30037b4,bcf495b4e10e8573d5c4,35e4ecfdff7cbda98fa3,0.27233642434766164,0.2633432328796453,0.17899882151814792,0.36695095189610377,0.2674000262858926,0.5462639465757038,1.2106521382419773,26,17,0.0022349672005085907,True,True,False
1,9cb04fbb7d140c93e61ed6a0d962958e1bc9535974dfa43b4a22b3ce02ae4229,bayesian-logistic-blend-shadow-v1,matchup_476907300c352a3007df1648d5891307dad34b5ffaf7f0940510328bb5dda3c1,8a0a35e7c74bebcc,2026-09-19,date,,a495f599e787614f,1c23ec2f1b71be40,Alonzo Menifield,Iwo Baraniewski,2026-09-13T14:44:13.000000Z,fd25fd9b3a84a37ba9b2d66d84c30dda47437dce,dd277f070a1d48b5fe2f7269855b20868bc9264712e526d06255897238a7b1ea,2016-09-17,2026-09-12,4950,a589a7a577c740e3d04ec33bf8cb6cb37890a058f58fafdc91133634c30037b4,bcf495b4e10e8573d5c4,35e4ecfdff7cbda98fa3,0.2915670778980615,0.28546212363689705,0.1955373322868512,0.3890506479721565,0.288222641198601,0.5462639465757038,1.2106521382419773,18,3,0.0022349672005085907,True,True,False
1,a79e4d5b43368566d8603dd52823eb4845967bdc55f55004a6f4f3367624c681,bayesian-logistic-blend-shadow-v1,matchup_8cb639734e70349cede5526c9186ce46910e1a9fe372bc84895459f47f63314c,8a0a35e7c74bebcc,2026-09-19,date,,04835018f90b118c,de594b35c45c2e9a,Casey O'Neill,Eduarda Moura,2026-09-13T14:44:13.000000Z,fd25fd9b3a84a37ba9b2d66d84c30dda47437dce,dd277f070a1d48b5fe2f7269855b20868bc9264712e526d06255897238a7b1ea,2016-09-17,2026-09-12,4950,a589a7a577c740e3d04ec33bf8cb6cb37890a058f58fafdc91133634c30037b4,bcf495b4e10e8573d5c4,35e4ecfdff7cbda98fa3,0.5531087990538595,0.5752338609227745,0.4640822728351271,0.6758603512957142,0.5652267670796415,0.5462639465757038,1.2106521382419773,8,5,0.0022349672005085907,True,True,False
1,d9be892e8dcf3da3b50db206fde1d9f585aebf747ac5c614449a20a0dd49761d,bayesian-logistic-blend-shadow-v1,matchup_bec90fe45f91dcb38f05be1a35565a02b9c8e1ca4de8ffb24483749c9958aa9c,8a0a35e7c74bebcc,2026-09-19,date,,98a58c26c5b1ed17,e93b04e308913c2e,Patricio Pitbull,Dooho Choi,2026-09-13T14:44:13.000000Z,fd25fd9b3a84a37ba9b2d66d84c30dda47437dce,dd277f070a1d48b5fe2f7269855b20868bc9264712e526d06255897238a7b1ea,2016-09-17,2026-09-12,4950,a589a7a577c740e3d04ec33bf8cb6cb37890a058f58fafdc91133634c30037b4,bcf495b4e10e8573d5c4,35e4ecfdff7cbda98fa3,0.24533110896835317,0.21122397353425906,0.15005234355359892,0.2853254683569204,0.22625370094003167,0.5462639465757038,1.2106521382419773,3,10,0.0022349672005085907,True,True,False
1,f8d4da03194d056065771c983179607d062a4fee4a10c604c84158c853e2ed8e,bayesian-logistic-blend-shadow-v1,matchup_24d2abb788a1cd512c495fdc548d6e73ba97540b84f658b9ddefdfce49e378d6,8a0a35e7c74bebcc,2026-09-19,date,,f7e856a73c96048e,0f3a990526c5e706,Gable Steveson,Sean Sharaf,2026-09-13T14:44:13.000000Z,fd25fd9b3a84a37ba9b2d66d84c30dda47437dce,dd277f070a1d48b5fe2f7269855b20868bc9264712e526d06255897238a7b1ea,2016-09-17,2026-09-12,4950,a589a7a577c740e3d04ec33bf8cb6cb37890a058f58fafdc91133634c30037b4,bcf495b4e10e8573d5c4,35e4ecfdff7cbda98fa3,0.9131991737681066,0.9232805708571242,0.8867147227994496,0.951785031136294,0.9188465824501064,0.5462639465757038,1.2106521382419773,1,2,0.0022349672005085907,True,True,False
1,fc71e874a5532e0561a711dc0bd741b8e46392cd613d07a655128a2469487cca,bayesian-logistic-blend-shadow-v1,matchup_64662e7a0fea918232991cd5b3b9a6443ccdbb6294a39815865673e66d201e52,8a0a35e7c74bebcc,2026-09-19,date,,01c9e4013afce141,a44020ea2e8cd026,Michael Aswell Jr.,JooSang Yoo,2026-09-13T14:44:13.000000Z,fd25fd9b3a84a37ba9b2d66d84c30dda47437dce,dd277f070a1d48b5fe2f7269855b20868bc9264712e526d06255897238a7b1ea,2016-09-17,2026-09-12,4950,a589a7a577c740e3d04ec33bf8cb6cb37890a058f58fafdc91133634c30037b4,bcf495b4e10e8573d5c4,35e4ecfdff7cbda98fa3,0.4700427732069418,0.47967861777558274,0.39459614179626107,0.5650686295473696,0.4753041810662622,0.5462639465757038,1.2106521382419773,4,2,0.0022349672005085907,True,True,False
1,0550f8986cad4853ce55153f1e1641ba2fb42567ee3a4d46ebf6a0360a13fe9c,bayesian-logistic-blend-shadow-v1,matchup_e7c500b651f8f8feef8228bdb897ec8da3fd58afb4035308f5df77b252e53330,7e654edcddd71550,2026-09-26,date,,69898645d600abdb,f5d82eccdea4e2dd,Rodolfo Bellato,Christian Edwards,2026-09-20T14:43:29.000000Z,289bc69c1e33e48931031741f175154d0cc329e4,dd277f070a1d48b5fe2f7269855b20868bc9264712e526d06255897238a7b1ea,2016-09-24,2026-09-19,4951,368e057c4a383453ad9aec619d1854be46418be8a567ab13a20ad969bdaeb7a5,ec9f985a70af66b3259a,bcc801e0c35c7cce7271,0.42521038159963076,0.42434963514508495,0.34354261283233156,0.5061467682951734,0.4247401303031762,0.5462639465757038,1.209413972632071,5,1,0.001700455648163177,True,True,False
1,12689e3ef77a96b8ae972f4f85ea7c123c8297e86a59c6db172b24f560a927b0,bayesian-logistic-blend-shadow-v1,matchup_7aa95ba68484517158ef35e7f68d68ddaa97e6998cad2e106c8088000ff50d60,7e654edcddd71550,2026-09-26,date,,d3f5d33d61cd00c9,06e4245d16fc5315,Norma Dumont,Ailin Perez,2026-09-20T14:43:29.000000Z,289bc69c1e33e48931031741f175154d0cc329e4,dd277f070a1d48b5fe2f7269855b20868bc9264712e526d06255897238a7b1ea,2016-09-24,2026-09-19,4951,368e057c4a383453ad9aec619d1854be46418be8a567ab13a20ad969bdaeb7a5,ec9f985a70af66b3259a,bcc801e0c35c7cce7271,0.4146935365013182,0.4172061731526316,0.3504643224043955,0.4860961046301435,0.41606555815334084,0.5462639465757038,1.209413972632071,12,7,0.001700455648163177,True,True,False
1,1c6ce3e54c95e147bb415bc210c422903cf561191e59ccae5e30f763d18b6cc5,bayesian-logistic-blend-shadow-v1,matchup_098d1e9838086ebc04614119e7c923e8f8c8b3dfb3e34717af46f8dbbe05441f,7e654edcddd71550,2026-09-26,date,,2bbdbc925f4323ac,130b65b53f30f33c,Mehemmedeli Osmanli,Ilimbek Akylbek,2026-09-20T14:43:29.000000Z,289bc69c1e33e48931031741f175154d0cc329e4,dd277f070a1d48b5fe2f7269855b20868bc9264712e526d06255897238a7b1ea,2016-09-24,2026-09-19,4951,368e057c4a383453ad9aec619d1854be46418be8a567ab13a20ad969bdaeb7a5,ec9f985a70af66b3259a,bcc801e0c35c7cce7271,0.5,0.5,0.5,0.5,0.5,0.5462639465757038,1.209413972632071,0,0,0.001700455648163177,True,True,False
1,27434042ab863acac3f26cc0c31cf90e362fd64dacfd6e7494c7c53a94713f53,bayesian-logistic-blend-shadow-v1,matchup_bd37b6457569db68ac2f9d98f3c91207a45248f8fc97c57786bba8dce606713e,7e654edcddd71550,2026-09-26,date,,7af33fc4435017f1,d8c811df0386d5e8,Brady Hiestand,Rinya Nakamura,2026-09-20T14:43:29.000000Z,289bc69c1e33e48931031741f175154d0cc329e4,dd277f070a1d48b5fe2f7269855b20868bc9264712e526d06255897238a7b1ea,2016-09-24,2026-09-19,4951,368e057c4a383453ad9aec619d1854be46418be8a567ab13a20ad969bdaeb7a5,ec9f985a70af66b3259a,bcc801e0c35c7cce7271,0.5720518408092182,0.5777994694127183,0.4715079156414377,0.6820438494153701,0.5751940763801003,0.5462639465757038,1.209413972632071,4,5,0.001700455648163177,True,True,False
1,694fc165951d8824528a10fc34c69bb9571f38e14df5518a87c8fef0d584f91c,bayesian-logistic-blend-shadow-v1,matchup_d14c691a367e024e5705220669d896edb1db21b218621339498702e2778d28e0,7e654edcddd71550,2026-09-26,date,,260e9e0d4954aea6,f96856f9d69fd7e4,Rodolfo Vieira,Robert Bryczek,2026-09-20T14:43:29.000000Z,289bc69c1e33e48931031741f175154d0cc329e4,dd277f070a1d48b5fe2f7269855b20868bc9264712e526d06255897238a7b1ea,2016-09-24,2026-09-19,4951,368e057c4a383453ad9aec619d1854be46418be8a567ab13a20ad969bdaeb7a5,ec9f985a70af66b3259a,bcc801e0c35c7cce7271,0.5491061679787413,0.5501562533381411,0.4485197513759321,0.647811201813389,0.5496798465676905,0.5462639465757038,1.209413972632071,11,3,0.001700455648163177,True,True,False
1,791f7e76d192541c23cb4f4fb6c28cec49a74dfd9f5db21202706c09b8fd01ca,bayesian-logistic-blend-shadow-v1,matchup_50b56a933aa83f084b2be180a850b64e878952362d2dda8728394275dd91bb02,7e654edcddd71550,2026-09-26,date,,48a9a128784d53d1,e5864a42c80294f6,Elves Brener,Josiah Harrell,2026-09-20T14:43:29.000000Z,289bc69c1e33e48931031741f175154d0cc329e4,dd277f070a1d48b5fe2f7269855b20868bc9264712e526d06255897238a7b1ea,2016-09-24,2026-09-19,4951,368e057c4a383453ad9aec619d1854be46418be8a567ab13a20ad969bdaeb7a5,ec9f985a70af66b3259a,bcc801e0c35c7cce7271,0.5561445861848774,0.5659927783826793,0.4743252677230345,0.6564015522962001,0.561530274568533,0.5462639465757038,1.209413972632071,6,1,0.001700455648163177,True,True,False
1,79fbfbe15079e59b320887ed0ba5812f7eb1e435cd4d9b805e4f00d87baed569,bayesian-logistic-blend-shadow-v1,matchup_34028b84a7ec0b53a2fa9219c106e593df1824e7fab7bcebd62d525afd645b53,7e654edcddd71550,2026-09-26,date,,2c483cf443f38ece,40cb680ae1cd331f,Vanessa Demopoulos,Yazmin Jauregui,2026-09-20T14:43:29.000000Z,289bc69c1e33e48931031741f175154d0cc329e4,dd277f070a1d48b5fe2f7269855b20868bc9264712e526d06255897238a7b1ea,2016-09-24,2026-09-19,4951,368e057c4a383453ad9aec619d1854be46418be8a567ab13a20ad969bdaeb7a5,ec9f985a70af66b3259a,bcc801e0c35c7cce7271,0.14917013107170982,0.139329059332646,0.0965171683431425,0.19402024824268885,0.14372513296932332,0.5462639465757038,1.209413972632071,10,5,0.001700455648163177,True,True,False
1,b61f44cb9d45cad7275934e42483c10e35339af55bbaa1cc492ce61154ae3a5a,bayesian-logistic-blend-shadow-v1,matchup_18ab440feed6f9f325ffa5ed3e9df4506ddd14a36d46c45bc60ff2e433f67a5d,7e654edcddd71550,2026-09-26,date,,71758ab9f337716c,a1a91dbf41a029c4,Melissa Amaya,Valesca Machado,2026-09-20T14:43:29.000000Z,289bc69c1e33e48931031741f175154d0cc329e4,dd277f070a1d48b5fe2f7269855b20868bc9264712e526d06255897238a7b1ea,2016-09-24,2026-09-19,4951,368e057c4a383453ad9aec619d1854be46418be8a567ab13a20ad969bdaeb7a5,ec9f985a70af66b3259a,bcc801e0c35c7cce7271,0.5,0.5,0.5,0.5,0.5,0.5462639465757038,1.209413972632071,0,0,0.001700455648163177,True,True,False
1,e3646888863ff2568dcda77cf75ea294bdb23dfe96ac26a7ca8579f29607780a,bayesian-logistic-blend-shadow-v1,matchup_e6fbd5b4ed13b05288ca09bebeb9979c204884c0b08d8693b89a0d3ae9faae5a,7e654edcddd71550,2026-09-26,date,,cc1a8b4b38b92c6d,5987b2458f4b5290,Montel Jackson,Ricky Simon,2026-09-20T14:43:29.000000Z,289bc69c1e33e48931031741f175154d0cc329e4,dd277f070a1d48b5fe2f7269855b20868bc9264712e526d06255897238a7b1ea,2016-09-24,2026-09-19,4951,368e057c4a383453ad9aec619d1854be46418be8a567ab13a20ad969bdaeb7a5,ec9f985a70af66b3259a,bcc801e0c35c7cce7271,0.6433932696142373,0.6515721826744608,0.5635250592515509,0.7355088210636741,0.6478718366686826,0.5462639465757038,1.209413972632071,13,17,0.001700455648163177,True,True,False
1,e3f97aa526ffb89539e9b83bfd9d62377928fcb6b2f6b724200e8762c917c63e,bayesian-logistic-blend-shadow-v1,matchup_77abcf3c53b775efe29136d638e75a9874c26ecf33cd29728d274597c66b3704,7e654edcddd71550,2026-09-26,date,,5fa2974cbd18e05c,1897b7b913736a7c,John Castaneda,Alatengheili,2026-09-20T14:43:29.000000Z,289bc69c1e33e48931031741f175154d0cc329e4,dd277f070a1d48b5fe2f7269855b20868bc9264712e526d06255897238a7b1ea,2016-09-24,2026-09-19,4951,368e057c4a383453ad9aec619d1854be46418be8a567ab13a20ad969bdaeb7a5,ec9f985a70af66b3259a,bcc801e0c35c7cce7271,0.6929021947239036,0.6901220204215592,0.6183344485806733,0.7560506075448442,0.6913852054226923,0.5462639465757038,1.209413972632071,9,9,0.001700455648163177,True,True,False
1,fbcee21187908c4387f89a7d7519d7581821bef1f69effea1598b6cb430cc23e,bayesian-logistic-blend-shadow-v1,matchup_042134cedb6f21a8eb042d8dc73eac5be6b00b6b6b138181d1757414332e4aee,7e654edcddd71550,2026-09-26,date,,fe2babf95de24fb1,b9f28e7045fdfce7,Raul Rosas Jr.,Raoni Barcelos,2026-09-20T14:43:29.000000Z,289bc69c1e33e48931031741f175154d0cc329e4,dd277f070a1d48b5fe2f7269855b20868bc9264712e526d06255897238a7b1ea,2016-09-24,2026-09-19,4951,368e057c4a383453ad9aec619d1854be46418be8a567ab13a20ad969bdaeb7a5,ec9f985a70af66b3259a,bcc801e0c35c7cce7271,0.6856238385028046,0.7088298091728016,0.6182016095840409,0.7874940721570439,0.6984253641612485,0.5462639465757038,1.209413972632071,7,15,0.001700455648163177,True,True,False
